danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist
0.468,0.756,1,-5.152,1,0.0334,0.0233,1.59e-05,0.101,0.45,177.37,audio_features,3nhpHXLDOjNDPeE8sxYq2g,spotify:track:3nhpHXLDOjNDPeE8sxYq2g,https://api.spotify.com/v1/tracks/3nhpHXLDOjNDPeE8sxYq2g,https://api.spotify.com/v1/audio-analysis/3nhpHXLDOjNDPeE8sxYq2g,258987,4,What You're Proposing,Status Quo
0.599,0.591,2,-6.779,1,0.0454,0.00217,0.00816,0.199,0.149,126.83,audio_features,3RTTs0HDk9rX2jqQa1BM1m,spotify:track:3RTTs0HDk9rX2jqQa1BM1m,https://api.spotify.com/v1/tracks/3RTTs0HDk9rX2jqQa1BM1m,https://api.spotify.com/v1/audio-analysis/3RTTs0HDk9rX2jqQa1BM1m,342920,4,Roll Over Lay Down,Status Quo
0.531,0.875,4,-7.86,1,0.0676,0.209,0.0,0.0972,0.729,167.283,audio_features,506bViKaohwPE3sm13JOqK,spotify:track:506bViKaohwPE3sm13JOqK,https://api.spotify.com/v1/tracks/506bViKaohwPE3sm13JOqK,https://api.spotify.com/v1/audio-analysis/506bViKaohwPE3sm13JOqK,243680,4,"Fun, Fun, Fun",Status Quo
0.409,0.803,7,-4.793,1,0.04,0.0648,3.53e-06,0.272,0.844,131.67,audio_features,5ZgFjxPxFRGbhx8Qh37xG4,spotify:track:5ZgFjxPxFRGbhx8Qh37xG4,https://api.spotify.com/v1/tracks/5ZgFjxPxFRGbhx8Qh37xG4,https://api.spotify.com/v1/audio-analysis/5ZgFjxPxFRGbhx8Qh37xG4,331653,4,Medley: The Anniversary Waltz - Part 1,Status Quo
0.691,0.907,0,-7.087,1,0.0392,0.0316,0.0855,0.105,0.653,149.713,audio_features,1y6HJqWv71bML3FEZNFOrS,spotify:track:1y6HJqWv71bML3FEZNFOrS,https://api.spotify.com/v1/tracks/1y6HJqWv71bML3FEZNFOrS,https://api.spotify.com/v1/audio-analysis/1y6HJqWv71bML3FEZNFOrS,255227,4,Red Sky,Status Quo
0.646,0.91,7,-4.963,1,0.0317,0.142,0.000409,0.149,0.724,133.886,audio_features,1i7nTig3z7kln3pVkIUFa2,spotify:track:1i7nTig3z7kln3pVkIUFa2,https://api.spotify.com/v1/tracks/1i7nTig3z7kln3pVkIUFa2,https://api.spotify.com/v1/audio-analysis/1i7nTig3z7kln3pVkIUFa2,221253,4,Break The Rules,Status Quo
0.681,0.729,9,-7.571,0,0.024,0.108,1.2e-05,0.136,0.937,104.669,audio_features,6TPAhgpBvhMIDUzmDnWJmj,spotify:track:6TPAhgpBvhMIDUzmDnWJmj,https://api.spotify.com/v1/tracks/6TPAhgpBvhMIDUzmDnWJmj,https://api.spotify.com/v1/audio-analysis/6TPAhgpBvhMIDUzmDnWJmj,281147,4,In The Army Now,Status Quo
0.65,0.929,2,-6.209,1,0.0307,0.108,0.000105,0.337,0.973,124.096,audio_features,4Hf32Y3HsWs28djo42PQbR,spotify:track:4Hf32Y3HsWs28djo42PQbR,https://api.spotify.com/v1/tracks/4Hf32Y3HsWs28djo42PQbR,https://api.spotify.com/v1/audio-analysis/4Hf32Y3HsWs28djo42PQbR,179440,4,Something 'Bout You Baby I Like,Status Quo
0.47,0.873,0,-4.187,1,0.0359,0.113,0.0,0.38,0.841,154.619,audio_features,4GjiBJ5eZCcFwlQ2jaRnKO,spotify:track:4GjiBJ5eZCcFwlQ2jaRnKO,https://api.spotify.com/v1/tracks/4GjiBJ5eZCcFwlQ2jaRnKO,https://api.spotify.com/v1/audio-analysis/4GjiBJ5eZCcFwlQ2jaRnKO,194587,4,Dear John,Status Quo
0.69,0.819,11,-6.877,1,0.0295,0.455,9.28e-06,0.156,0.834,142.989,audio_features,7KBPpf8E3iE1JWTkoPBuNe,spotify:track:7KBPpf8E3iE1JWTkoPBuNe,https://api.spotify.com/v1/tracks/7KBPpf8E3iE1JWTkoPBuNe,https://api.spotify.com/v1/audio-analysis/7KBPpf8E3iE1JWTkoPBuNe,240373,4,Rollin' Home,Status Quo
0.476,0.954,11,-4.941,1,0.0451,0.0789,0.0,0.404,0.677,158.149,audio_features,4RlwNdx4mqe9DrxTObGhH9,spotify:track:4RlwNdx4mqe9DrxTObGhH9,https://api.spotify.com/v1/tracks/4RlwNdx4mqe9DrxTObGhH9,https://api.spotify.com/v1/audio-analysis/4RlwNdx4mqe9DrxTObGhH9,219573,4,Again And Again,Status Quo
0.33,0.888,2,-5.424,1,0.0364,0.105,1.9e-05,0.242,0.772,181.455,audio_features,4CBl3UE5CkP1b1JhFziGUI,spotify:track:4CBl3UE5CkP1b1JhFziGUI,https://api.spotify.com/v1/tracks/4CBl3UE5CkP1b1JhFziGUI,https://api.spotify.com/v1/audio-analysis/4CBl3UE5CkP1b1JhFziGUI,241507,4,Mystery Song - Single Edit,Status Quo
0.429,0.842,10,-5.181,1,0.032,0.0516,0.0,0.167,0.93,160.406,audio_features,2yxfioD4zeELCTLwJGGYaF,spotify:track:2yxfioD4zeELCTLwJGGYaF,https://api.spotify.com/v1/tracks/2yxfioD4zeELCTLwJGGYaF,https://api.spotify.com/v1/audio-analysis/2yxfioD4zeELCTLwJGGYaF,180147,4,Paper Plane,Status Quo
0.626,0.799,10,-10.324,1,0.0273,0.221,5.4e-06,0.449,0.948,141.562,audio_features,1RgUDUiH4GwyfsYNv6ClSE,spotify:track:1RgUDUiH4GwyfsYNv6ClSE,https://api.spotify.com/v1/tracks/1RgUDUiH4GwyfsYNv6ClSE,https://api.spotify.com/v1/audio-analysis/1RgUDUiH4GwyfsYNv6ClSE,196200,4,Wild Side of Life,Status Quo
0.525,0.796,2,-5.949,1,0.0319,0.00576,0.0,0.188,0.334,128.545,audio_features,0i7w5Tibwz5ZyWzkbFeQSn,spotify:track:0i7w5Tibwz5ZyWzkbFeQSn,https://api.spotify.com/v1/tracks/0i7w5Tibwz5ZyWzkbFeQSn,https://api.spotify.com/v1/audio-analysis/0i7w5Tibwz5ZyWzkbFeQSn,277347,4,Rain,Status Quo
0.69,0.868,11,-7.047,1,0.0249,0.168,0.00869,0.327,0.881,131.159,audio_features,3Dzvnl99ZONDVDXwkb2Q06,spotify:track:3Dzvnl99ZONDVDXwkb2Q06,https://api.spotify.com/v1/tracks/3Dzvnl99ZONDVDXwkb2Q06,https://api.spotify.com/v1/audio-analysis/3Dzvnl99ZONDVDXwkb2Q06,233760,4,Burning Bridges,Status Quo
0.534,0.941,7,-5.633,1,0.0388,0.185,0.0,0.105,0.879,165.793,audio_features,531soiHmnf8KRb5IyUSG7u,spotify:track:531soiHmnf8KRb5IyUSG7u,https://api.spotify.com/v1/tracks/531soiHmnf8KRb5IyUSG7u,https://api.spotify.com/v1/audio-analysis/531soiHmnf8KRb5IyUSG7u,243093,4,Lies,Status Quo
0.682,0.63,2,-9.767,1,0.0287,0.0845,5.16e-06,0.0976,0.845,132.716,audio_features,53tu8aC4Gys443r9FD2nXX,spotify:track:53tu8aC4Gys443r9FD2nXX,https://api.spotify.com/v1/tracks/53tu8aC4Gys443r9FD2nXX,https://api.spotify.com/v1/audio-analysis/53tu8aC4Gys443r9FD2nXX,200560,4,A Mess of the Blues,Status Quo
0.518,0.7,7,-9.714,1,0.0369,0.123,0.00234,0.257,0.707,93.799,audio_features,2QuOljy4cdFePxOD5bd7eP,spotify:track:2QuOljy4cdFePxOD5bd7eP,https://api.spotify.com/v1/tracks/2QuOljy4cdFePxOD5bd7eP,https://api.spotify.com/v1/audio-analysis/2QuOljy4cdFePxOD5bd7eP,233347,4,Mean Girl,Status Quo
0.619,0.708,4,-6.559,1,0.0333,0.388,1.22e-05,0.17,0.827,124.76,audio_features,2Da1ZaQLX9lMEXpBiJiKHJ,spotify:track:2Da1ZaQLX9lMEXpBiJiKHJ,https://api.spotify.com/v1/tracks/2Da1ZaQLX9lMEXpBiJiKHJ,https://api.spotify.com/v1/audio-analysis/2Da1ZaQLX9lMEXpBiJiKHJ,208960,4,The Wanderer,Status Quo
0.559,0.928,0,-8.627,1,0.0499,0.11,0.0,0.0738,0.866,172.318,audio_features,4HGwgE7PnhVYri4cqa3dQt,spotify:track:4HGwgE7PnhVYri4cqa3dQt,https://api.spotify.com/v1/tracks/4HGwgE7PnhVYri4cqa3dQt,https://api.spotify.com/v1/audio-analysis/4HGwgE7PnhVYri4cqa3dQt,217200,4,Going Down Town Tonight,Status Quo
0.561,0.794,11,-6.926,1,0.0373,0.0378,0.0,0.0646,0.515,137.917,audio_features,4KJL3PeRmv3g202vy2r4dK,spotify:track:4KJL3PeRmv3g202vy2r4dK,https://api.spotify.com/v1/tracks/4KJL3PeRmv3g202vy2r4dK,https://api.spotify.com/v1/audio-analysis/4KJL3PeRmv3g202vy2r4dK,212667,4,Mad About The Boy,Status Quo
0.679,0.52,4,-7.685,1,0.0281,0.239,0.0,0.0906,0.923,129.013,audio_features,0aQELb2MASnvcWJWj3SXIh,spotify:track:0aQELb2MASnvcWJWj3SXIh,https://api.spotify.com/v1/tracks/0aQELb2MASnvcWJWj3SXIh,https://api.spotify.com/v1/audio-analysis/0aQELb2MASnvcWJWj3SXIh,208573,4,Marguerita Time,Status Quo
0.411,0.992,0,-5.499,1,0.0826,0.103,1.85e-06,0.371,0.536,181.499,audio_features,7IUJdyIoqiSodxyXs4sXlZ,spotify:track:7IUJdyIoqiSodxyXs4sXlZ,https://api.spotify.com/v1/tracks/7IUJdyIoqiSodxyXs4sXlZ,https://api.spotify.com/v1/audio-analysis/7IUJdyIoqiSodxyXs4sXlZ,203253,4,I Didn't Mean It,Status Quo
0.579,0.796,1,-7.429,0,0.0411,0.0779,0.0,0.0954,0.609,120.019,audio_features,0WgqX1Lm5TkYE2ZizCYln9,spotify:track:0WgqX1Lm5TkYE2ZizCYln9,https://api.spotify.com/v1/tracks/0WgqX1Lm5TkYE2ZizCYln9,https://api.spotify.com/v1/audio-analysis/0WgqX1Lm5TkYE2ZizCYln9,227533,4,Nightride,Status Quo
0.527,0.436,4,-9.367,1,0.0339,0.314,0.000146,0.253,0.286,74.885,audio_features,2QFChG0xE8alMHd1QS1vNo,spotify:track:2QFChG0xE8alMHd1QS1vNo,https://api.spotify.com/v1/tracks/2QFChG0xE8alMHd1QS1vNo,https://api.spotify.com/v1/audio-analysis/2QFChG0xE8alMHd1QS1vNo,244200,4,Rock 'N' Roll,Status Quo
0.5,0.906,0,-5.927,1,0.0487,0.0983,4.47e-05,0.396,0.669,150.126,audio_features,2NOYk2cQEDLDqwHy7dPqmU,spotify:track:2NOYk2cQEDLDqwHy7dPqmU,https://api.spotify.com/v1/tracks/2NOYk2cQEDLDqwHy7dPqmU,https://api.spotify.com/v1/audio-analysis/2NOYk2cQEDLDqwHy7dPqmU,171400,4,Ol' Rag Blues - Edit Version,Status Quo
0.432,0.647,5,-5.553,1,0.032,0.116,0.0,0.114,0.776,132.803,audio_features,03IzjAgEkmzBCMA3u7Tkd9,spotify:track:03IzjAgEkmzBCMA3u7Tkd9,https://api.spotify.com/v1/tracks/03IzjAgEkmzBCMA3u7Tkd9,https://api.spotify.com/v1/audio-analysis/03IzjAgEkmzBCMA3u7Tkd9,132093,4,Ice In The Sun,Status Quo
0.722,0.908,7,-6.936,1,0.0335,0.0104,1.82e-05,0.244,0.926,122.816,audio_features,3WyBqKXuu8xVDwTDQ6cLX3,spotify:track:3WyBqKXuu8xVDwTDQ6cLX3,https://api.spotify.com/v1/tracks/3WyBqKXuu8xVDwTDQ6cLX3,https://api.spotify.com/v1/audio-analysis/3WyBqKXuu8xVDwTDQ6cLX3,239067,4,Ain't Complaining,Status Quo
0.422,0.504,7,-8.052,1,0.0279,0.18,0.000108,0.0534,0.45,85.828,audio_features,2Quz3GTMaWFEZN6e82EM55,spotify:track:2Quz3GTMaWFEZN6e82EM55,https://api.spotify.com/v1/tracks/2Quz3GTMaWFEZN6e82EM55,https://api.spotify.com/v1/audio-analysis/2Quz3GTMaWFEZN6e82EM55,191627,4,Pictures Of Matchstick Men,Status Quo
0.559,0.839,7,-4.564,1,0.0356,0.0164,0.0,0.123,0.421,130.213,audio_features,0k70wa70q4nMf4mdJGy4b3,spotify:track:0k70wa70q4nMf4mdJGy4b3,https://api.spotify.com/v1/tracks/0k70wa70q4nMf4mdJGy4b3,https://api.spotify.com/v1/audio-analysis/0k70wa70q4nMf4mdJGy4b3,251213,4,It's Christmas Time,Status Quo
0.626,0.836,2,-7.423,1,0.0346,0.0532,0.0,0.287,0.96,167.271,audio_features,6vgZnLvOLFNysM1HkCFY50,spotify:track:6vgZnLvOLFNysM1HkCFY50,https://api.spotify.com/v1/tracks/6vgZnLvOLFNysM1HkCFY50,https://api.spotify.com/v1/audio-analysis/6vgZnLvOLFNysM1HkCFY50,175587,4,Dreamin',Status Quo
0.639,0.668,3,-7.328,1,0.0279,0.0933,0.0,0.105,0.477,116.993,audio_features,1NJFtyJJVpwOmPVeE886Hb,spotify:track:1NJFtyJJVpwOmPVeE886Hb,https://api.spotify.com/v1/tracks/1NJFtyJJVpwOmPVeE886Hb,https://api.spotify.com/v1/audio-analysis/1NJFtyJJVpwOmPVeE886Hb,201693,4,Songs About Trucks,Wade Bowen
0.493,0.67,6,-5.131,1,0.0298,0.319,0.0,0.102,0.451,151.989,audio_features,0uZhRTUTRk3iaAlJPLswm1,spotify:track:0uZhRTUTRk3iaAlJPLswm1,https://api.spotify.com/v1/tracks/0uZhRTUTRk3iaAlJPLswm1,https://api.spotify.com/v1/audio-analysis/0uZhRTUTRk3iaAlJPLswm1,217407,3,19 You + Me,Dan + Shay
0.471,0.771,5,-3.905,0,0.0372,0.0867,3.87e-06,0.168,0.272,155.912,audio_features,5A2mJ5TGOBWTtYNGf4sLO0,spotify:track:5A2mJ5TGOBWTtYNGf4sLO0,https://api.spotify.com/v1/tracks/5A2mJ5TGOBWTtYNGf4sLO0,https://api.spotify.com/v1/audio-analysis/5A2mJ5TGOBWTtYNGf4sLO0,215653,4,Wasting All These Tears,Cassadee Pope
0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,audio_features,3Qe097eJNp9MfpT2PieEw0,spotify:track:3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/tracks/3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/audio-analysis/3Qe097eJNp9MfpT2PieEw0,181210,4,Don't Ya,Brett Eldredge
0.42,0.564,0,-6.744,1,0.0298,0.39,0.000234,0.1,0.296,79.629,audio_features,2nXl4MHdRdx9fC28suLDu1,spotify:track:2nXl4MHdRdx9fC28suLDu1,https://api.spotify.com/v1/tracks/2nXl4MHdRdx9fC28suLDu1,https://api.spotify.com/v1/audio-analysis/2nXl4MHdRdx9fC28suLDu1,281053,4,I Can't Change the World,Brad Paisley
0.611,0.874,4,-3.651,1,0.0332,0.0479,0.0,0.111,0.736,116.983,audio_features,771N9FPnRmRanyorTkuoB2,spotify:track:771N9FPnRmRanyorTkuoB2,https://api.spotify.com/v1/tracks/771N9FPnRmRanyorTkuoB2,https://api.spotify.com/v1/audio-analysis/771N9FPnRmRanyorTkuoB2,201227,4,Missin' You Crazy,Jon Pardi
0.571,0.746,2,-5.037,1,0.033,0.0223,0.0,0.462,0.718,98.019,audio_features,636YPhU7okWJdNE0zD5Xkk,spotify:track:636YPhU7okWJdNE0zD5Xkk,https://api.spotify.com/v1/tracks/636YPhU7okWJdNE0zD5Xkk,https://api.spotify.com/v1/audio-analysis/636YPhU7okWJdNE0zD5Xkk,218053,4,Falling Into You,Whiskey Falls
0.663,0.468,5,-8.766,1,0.027,0.241,0.0,0.279,0.416,142.679,audio_features,2sPGmfLZyC862mP7KoSarr,spotify:track:2sPGmfLZyC862mP7KoSarr,https://api.spotify.com/v1/tracks/2sPGmfLZyC862mP7KoSarr,https://api.spotify.com/v1/audio-analysis/2sPGmfLZyC862mP7KoSarr,218800,4,Deeper Than The Holler - Remastered,Randy Travis
0.439,0.763,10,-3.155,1,0.0297,0.0105,0.0,0.114,0.457,159.714,audio_features,446FXY2DQbxA4ss9xZGlGA,spotify:track:446FXY2DQbxA4ss9xZGlGA,https://api.spotify.com/v1/tracks/446FXY2DQbxA4ss9xZGlGA,https://api.spotify.com/v1/audio-analysis/446FXY2DQbxA4ss9xZGlGA,203213,4,Carolina,Parmalee
0.409,0.892,2,-2.923,1,0.144,0.0525,0.0,0.0964,0.638,180.099,audio_features,3ltxr5lruFL5XWi4glt1H0,spotify:track:3ltxr5lruFL5XWi4glt1H0,https://api.spotify.com/v1/tracks/3ltxr5lruFL5XWi4glt1H0,https://api.spotify.com/v1/audio-analysis/3ltxr5lruFL5XWi4glt1H0,219907,4,Later On,The Swon Brothers
0.564,0.76,6,-5.667,1,0.0277,0.0676,0.0,0.144,0.528,134.015,audio_features,3kWATetQ7HnvpsGUbukFzC,spotify:track:3kWATetQ7HnvpsGUbukFzC,https://api.spotify.com/v1/tracks/3kWATetQ7HnvpsGUbukFzC,https://api.spotify.com/v1/audio-analysis/3kWATetQ7HnvpsGUbukFzC,231693,4,Helluva Life,Frankie Ballard
0.661,0.804,2,-5.926,1,0.0298,0.37,0.000702,0.0691,0.617,105.957,audio_features,6yXB5LPlV9a9aoKtIavEpD,spotify:track:6yXB5LPlV9a9aoKtIavEpD,https://api.spotify.com/v1/tracks/6yXB5LPlV9a9aoKtIavEpD,https://api.spotify.com/v1/audio-analysis/6yXB5LPlV9a9aoKtIavEpD,201445,4,You're Not Alone,Marie Miller
0.529,0.663,9,-7.138,1,0.0306,0.456,0.0,0.142,0.592,148.102,audio_features,4OBQXtpswAjq6K25bRz1KV,spotify:track:4OBQXtpswAjq6K25bRz1KV,https://api.spotify.com/v1/tracks/4OBQXtpswAjq6K25bRz1KV,https://api.spotify.com/v1/audio-analysis/4OBQXtpswAjq6K25bRz1KV,298400,4,Wagon Wheel,"Darius Rucker,Lady A"
0.539,0.89,0,-4.422,1,0.0603,0.192,2.36e-06,0.102,0.243,120.048,audio_features,6YGqR5D82R4xc4pqgj0KZo,spotify:track:6YGqR5D82R4xc4pqgj0KZo,https://api.spotify.com/v1/tracks/6YGqR5D82R4xc4pqgj0KZo,https://api.spotify.com/v1/audio-analysis/6YGqR5D82R4xc4pqgj0KZo,207120,4,Sunny and 75,Joe Nichols
0.599,0.738,1,-4.897,1,0.0301,0.308,0.0,0.0948,0.456,128.0,audio_features,6ZtEcgXSSSjiaAseQSuYTG,spotify:track:6ZtEcgXSSSjiaAseQSuYTG,https://api.spotify.com/v1/tracks/6ZtEcgXSSSjiaAseQSuYTG,https://api.spotify.com/v1/audio-analysis/6ZtEcgXSSSjiaAseQSuYTG,230413,4,Slip On By,Austin Webb
0.611,0.675,6,-5.967,1,0.0378,0.0235,0.0,0.0683,0.888,160.013,audio_features,4cT7t4alAMcSqGLdfpihBR,spotify:track:4cT7t4alAMcSqGLdfpihBR,https://api.spotify.com/v1/tracks/4cT7t4alAMcSqGLdfpihBR,https://api.spotify.com/v1/audio-analysis/4cT7t4alAMcSqGLdfpihBR,199613,4,If You Want Some,Joel Crouse
0.678,0.423,5,-9.5,1,0.048,0.411,3.08e-06,0.127,0.491,88.4,audio_features,5TvvW8KOV3bK82KuzsPYan,spotify:track:5TvvW8KOV3bK82KuzsPYan,https://api.spotify.com/v1/tracks/5TvvW8KOV3bK82KuzsPYan,https://api.spotify.com/v1/audio-analysis/5TvvW8KOV3bK82KuzsPYan,211480,4,Get High,Brandy Clark
0.594,0.544,2,-6.209,1,0.0285,0.293,0.00152,0.101,0.229,156.092,audio_features,0Abn4rb88RUd92aiKKbfAE,spotify:track:0Abn4rb88RUd92aiKKbfAE,https://api.spotify.com/v1/tracks/0Abn4rb88RUd92aiKKbfAE,https://api.spotify.com/v1/audio-analysis/0Abn4rb88RUd92aiKKbfAE,213880,4,How Could I Want More,Jamie Lynn Spears
0.593,0.827,7,-3.227,1,0.0398,0.0921,0.0,0.0561,0.784,81.062,audio_features,1XlDSh9zH8oNmvkvOiMuPd,spotify:track:1XlDSh9zH8oNmvkvOiMuPd,https://api.spotify.com/v1/tracks/1XlDSh9zH8oNmvkvOiMuPd,https://api.spotify.com/v1/audio-analysis/1XlDSh9zH8oNmvkvOiMuPd,197107,4,Hold You To It,Chris Young
0.661,0.376,8,-10.074,1,0.0264,0.644,0.0,0.0967,0.55,139.83,audio_features,3mS3aJNMBTl15lMWDSKuOK,spotify:track:3mS3aJNMBTl15lMWDSKuOK,https://api.spotify.com/v1/tracks/3mS3aJNMBTl15lMWDSKuOK,https://api.spotify.com/v1/audio-analysis/3mS3aJNMBTl15lMWDSKuOK,187453,4,Love Is War,American Young
0.491,0.478,9,-7.496,1,0.0296,0.638,0.0,0.313,0.388,132.002,audio_features,7fmQnjSPkaS53TDKgS62y4,spotify:track:7fmQnjSPkaS53TDKgS62y4,https://api.spotify.com/v1/tracks/7fmQnjSPkaS53TDKgS62y4,https://api.spotify.com/v1/audio-analysis/7fmQnjSPkaS53TDKgS62y4,296707,4,Carolina Moon,Scotty McCreery
0.57,0.738,10,-6.088,1,0.0406,0.416,1.14e-05,0.112,0.542,92.547,audio_features,3cSDEoNnFMIEqGDddHVdks,spotify:track:3cSDEoNnFMIEqGDddHVdks,https://api.spotify.com/v1/tracks/3cSDEoNnFMIEqGDddHVdks,https://api.spotify.com/v1/audio-analysis/3cSDEoNnFMIEqGDddHVdks,188987,4,Makin' This Boy Go Crazy,Dylan Scott
0.472,0.903,6,-4.678,0,0.0471,0.118,1.91e-06,0.13,0.313,79.964,audio_features,2NpcgfzkoFkiFgEa6gi28K,spotify:track:2NpcgfzkoFkiFgEa6gi28K,https://api.spotify.com/v1/tracks/2NpcgfzkoFkiFgEa6gi28K,https://api.spotify.com/v1/audio-analysis/2NpcgfzkoFkiFgEa6gi28K,208507,4,Ghost Town,Jake Owen
0.641,0.745,4,-6.496,1,0.0324,0.0607,5.88e-06,0.104,0.719,90.501,audio_features,6fRKgExSY24i2whGdAJUnM,spotify:track:6fRKgExSY24i2whGdAJUnM,https://api.spotify.com/v1/tracks/6fRKgExSY24i2whGdAJUnM,https://api.spotify.com/v1/audio-analysis/6fRKgExSY24i2whGdAJUnM,204880,4,Could It Be,Charlie Worsham
0.879,0.652,11,-7.724,1,0.0378,0.0198,1.61e-05,0.0705,0.936,119.966,audio_features,2E2H5wt8sb6d8wOMGbHpHJ,spotify:track:2E2H5wt8sb6d8wOMGbHpHJ,https://api.spotify.com/v1/tracks/2E2H5wt8sb6d8wOMGbHpHJ,https://api.spotify.com/v1/audio-analysis/2E2H5wt8sb6d8wOMGbHpHJ,240880,4,Ex-Old Man,Kristen Kelly
0.586,0.718,6,-5.503,1,0.0413,0.0737,0.000238,0.106,0.558,96.034,audio_features,5xifVAimm6QkQ6CvmLTZqN,spotify:track:5xifVAimm6QkQ6CvmLTZqN,https://api.spotify.com/v1/tracks/5xifVAimm6QkQ6CvmLTZqN,https://api.spotify.com/v1/audio-analysis/5xifVAimm6QkQ6CvmLTZqN,205893,4,Move Like That,Due West
0.487,0.74,9,-4.516,1,0.0394,0.288,0.000105,0.115,0.682,151.996,audio_features,00lXKTNYbdM5HN71sDlNWC,spotify:track:00lXKTNYbdM5HN71sDlNWC,https://api.spotify.com/v1/tracks/00lXKTNYbdM5HN71sDlNWC,https://api.spotify.com/v1/audio-analysis/00lXKTNYbdM5HN71sDlNWC,209213,4,The Sunshine Club,"Troy Cassar-Daley,Craig Campbell"
0.546,0.647,8,-3.491,1,0.0322,0.383,1.77e-06,0.0842,0.467,75.028,audio_features,4vlmKWnI6qTqvGz9WntZSx,spotify:track:4vlmKWnI6qTqvGz9WntZSx,https://api.spotify.com/v1/tracks/4vlmKWnI6qTqvGz9WntZSx,https://api.spotify.com/v1/audio-analysis/4vlmKWnI6qTqvGz9WntZSx,198400,4,Wake up Lovin' You,Craig Morgan
0.514,0.742,8,-2.525,1,0.0258,0.27,1.7e-06,0.085,0.47,101.0,audio_features,7jP7iCJ1cXVXYHWIkYtP6d,spotify:track:7jP7iCJ1cXVXYHWIkYtP6d,https://api.spotify.com/v1/tracks/7jP7iCJ1cXVXYHWIkYtP6d,https://api.spotify.com/v1/audio-analysis/7jP7iCJ1cXVXYHWIkYtP6d,246453,4,See You Again,Carrie Underwood
0.518,0.64,0,-6.307,1,0.0272,0.186,0.000348,0.117,0.882,153.923,audio_features,0Vs5XDtHwKJOFSvHsQg0d7,spotify:track:0Vs5XDtHwKJOFSvHsQg0d7,https://api.spotify.com/v1/tracks/0Vs5XDtHwKJOFSvHsQg0d7,https://api.spotify.com/v1/audio-analysis/0Vs5XDtHwKJOFSvHsQg0d7,173587,5,Foolin' Around,"Vince Gill,Paul Franklin"
0.713,0.579,11,-8.066,1,0.0413,0.338,0.0,0.174,0.511,125.179,audio_features,1FV374EPG5CrjdIbIMLkcv,spotify:track:1FV374EPG5CrjdIbIMLkcv,https://api.spotify.com/v1/tracks/1FV374EPG5CrjdIbIMLkcv,https://api.spotify.com/v1/audio-analysis/1FV374EPG5CrjdIbIMLkcv,242733,4,Drive (For Daddy Gene),Alan Jackson
0.522,0.571,9,-5.567,1,0.0245,0.0256,1.14e-06,0.0757,0.608,169.994,audio_features,60Q9pikCJw8eEvNyqZutrh,spotify:track:60Q9pikCJw8eEvNyqZutrh,https://api.spotify.com/v1/tracks/60Q9pikCJw8eEvNyqZutrh,https://api.spotify.com/v1/audio-analysis/60Q9pikCJw8eEvNyqZutrh,253360,4,Easy,Sheryl Crow
0.571,0.79,4,-6.01,1,0.0312,0.0535,1.84e-05,0.0871,0.444,138.007,audio_features,3hjWbEolAFgMfPXgKVvzBX,spotify:track:3hjWbEolAFgMfPXgKVvzBX,https://api.spotify.com/v1/tracks/3hjWbEolAFgMfPXgKVvzBX,https://api.spotify.com/v1/audio-analysis/3hjWbEolAFgMfPXgKVvzBX,223227,4,'87 Chevy 4x4,Zane Williams
0.477,0.79,2,-5.348,1,0.0394,0.0261,0.0,0.0841,0.505,157.797,audio_features,60hGQrn24APqEFSLObLeDc,spotify:track:60hGQrn24APqEFSLObLeDc,https://api.spotify.com/v1/tracks/60hGQrn24APqEFSLObLeDc,https://api.spotify.com/v1/audio-analysis/60hGQrn24APqEFSLObLeDc,279067,4,Highway Don't Care,"Tim McGraw,Taylor Swift,Keith Urban"
0.732,0.558,1,-6.521,1,0.0295,0.126,0.000115,0.257,0.444,92.982,audio_features,7gxrNpsx7rFpFA0RVNu7Kd,spotify:track:7gxrNpsx7rFpFA0RVNu7Kd,https://api.spotify.com/v1/tracks/7gxrNpsx7rFpFA0RVNu7Kd,https://api.spotify.com/v1/audio-analysis/7gxrNpsx7rFpFA0RVNu7Kd,231920,4,I Miss You,The Henningsens
0.418,0.648,1,-4.172,1,0.0286,0.0589,0.0,0.171,0.205,148.056,audio_features,4CWQ3yX0y5hQIV7HB2bBCe,spotify:track:4CWQ3yX0y5hQIV7HB2bBCe,https://api.spotify.com/v1/tracks/4CWQ3yX0y5hQIV7HB2bBCe,https://api.spotify.com/v1/audio-analysis/4CWQ3yX0y5hQIV7HB2bBCe,239880,3,Lie A Little,Charla Corn
0.584,0.94,9,-4.326,1,0.0489,0.133,0.0,0.285,0.791,149.999,audio_features,52xnRhck1tHOHidUFHWhmQ,spotify:track:52xnRhck1tHOHidUFHWhmQ,https://api.spotify.com/v1/tracks/52xnRhck1tHOHidUFHWhmQ,https://api.spotify.com/v1/audio-analysis/52xnRhck1tHOHidUFHWhmQ,235436,4,Just Wanna Rock N Roll,Rodney Atkins
