uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,artist
spotify:track:13kurkVPWg9eJQ5QL6LR5f,0.393,0.93,6,-5.321,1,0.524,0.0523,0.000131,0.0935,0.487,81.728,190007,4,Loose Change - Live from Spotify NYC,Royal Blood
spotify:track:2cN7H31DES22HCjYitKggF,0.52,0.737,9,-5.781,1,0.0437,0.0381,0.0,0.0681,0.582,183.503,225090,4,Welcome to Your Life - Recorded at Spotify Studios NYC,Grouplove
spotify:track:4JfhB9Kr0y2Gu0VNL79Dz1,0.397,0.891,1,-7.188,0,0.0761,0.112,0.0,0.939,0.41,130.002,302627,4,Best Of You - Live,Foo Fighters
spotify:track:2tKqZsc0epdLrsNUT6y0Ls,0.245,0.471,9,-7.952,0,0.0313,0.652,0.00717,0.126,0.287,165.996,206693,4,Princess of China - Acoustic,"Coldplay,Rihanna"
spotify:track:2BEZkzfIWNFSNjZMAKhyAR,0.569,0.567,1,-5.327,0,0.0325,0.296,0.0,0.0855,0.798,159.914,199893,4,All I Want - Acoustic,A Day To Remember
spotify:track:3ftHrCjsTUPLgI48m67byk,0.643,0.364,5,-11.018,0,0.04,0.715,0.0,0.659,0.283,133.377,230293,4,Plush - Acoustic,Stone Temple Pilots
spotify:track:3G69vJMWsX6ZohTykad2AU,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,4,One,U2
spotify:track:5ZuHIvkY2OOCJWEMMD5UAl,0.399,0.776,10,-6.487,0,0.0472,0.000133,0.00174,0.101,0.541,173.24,223453,4,Alive - Acoustic Version,P.O.D.
spotify:track:0Czb3OCpCYIc43O0lq2M1Y,0.695,0.419,11,-3.461,0,0.0329,0.849,1.16e-06,0.0985,0.419,105.52,217147,4,Just A Girl - Acoustic Live - German Radio,No Doubt
spotify:track:2yyj5YLcGKcddBaQBNsulz,0.365,0.267,1,-13.443,1,0.0481,0.734,0.0,0.15,0.386,73.364,238004,4,Chocolate - Acoustic Version,The 1975
spotify:track:14Q3mOuhS0WExcUPop00Vm,0.232,0.396,2,-8.247,1,0.0302,0.33,0.0,0.673,0.194,147.207,374667,4,Kings And Queens - Unplugged,Thirty Seconds To Mars
spotify:track:612VcBshQcy4mpB2utGc3H,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,280000,4,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton
spotify:track:0DUaFpOFS5H8LbswpbcP2m,0.449,0.558,0,-7.189,1,0.0264,0.00901,2.21e-06,0.929,0.137,73.636,339960,4,"Black - Kaufman Astoria Studios - MTV Unplugged - New York, NY 3/16/1992",Pearl Jam
spotify:track:1ZyBSeyX7ISulW1NARgWFS,0.692,0.781,9,-6.257,0,0.0381,0.804,0.0,0.929,0.716,121.811,293867,4,Losing My Religion,R.E.M.
spotify:track:4pZQSv5bgJIYanXRTwW2pF,0.613,0.984,8,-5.023,1,0.0853,0.075,0.0,0.984,0.543,137.519,259080,4,Rock 'N' Roll All Nite - Live,KISS
spotify:track:3pRRYcXy3Z0PsAa8griSoF,0.322,0.534,9,-6.662,0,0.0316,0.64,0.0,0.691,0.271,150.418,275333,4,"Dog Days Are Over - MTV Unplugged, 2012",Florence + The Machine
spotify:track:18PbKNh8nuvrsq54GpCkoK,0.409,0.234,7,-17.126,1,0.0389,0.565,0.000144,0.12,0.151,165.96,258640,4,Creep - Acoustic,Radiohead
spotify:track:3CFIo5d0MJM4xergOijeYD,0.63,0.511,5,-6.197,0,0.0388,0.466,0.0,0.142,0.92,168.833,194115,4,Misery Business - Acoustic Version,Paramore
spotify:track:4s53Uc7CoEtES0wHmr3peN,0.555,0.773,9,-7.049,1,0.0297,0.000321,0.000132,0.0858,0.863,162.035,219663,4,Ocean Avenue Acoustic,Yellowcard
spotify:track:5hKXO3AquHMBqOzWrUh05c,0.478,0.956,0,-4.672,1,0.913,0.742,0.0,0.914,0.303,129.238,490400,5,Are You Lonely?,Al Madrigal
spotify:track:6BE7LslZLKghWcE7KCdN6o,0.492,0.781,10,-14.531,0,0.929,0.847,0.0,0.824,0.22,80.891,110733,3,Are You Guys Drug Dealers?,Bill Hicks
spotify:track:76BsWx5CizTqxtEgWA7qPZ,0.523,0.857,11,-7.489,1,0.907,0.838,0.0,0.481,0.647,84.418,77867,3,You Thinkin' What I'm Thinkin'?,Beards Of Comedy
spotify:track:5B31KBrpz0F2SxANyDJhnV,0.728,0.713,4,-6.425,1,0.942,0.847,0.0,0.703,0.795,92.896,57013,4,Are White People Psyched All The Time?,Aziz Ansari
spotify:track:6dorV9tfLwUml3mBYE3zU9,0.323,0.211,10,-18.47,0,0.306,0.467,0.0,0.782,0.127,85.689,252267,4,Are You Gay?,Margaret Cho
spotify:track:3DRXhIg1LLF9E8XhwmahzW,0.614,0.596,11,-10.784,1,0.931,0.957,1.92e-06,0.386,0.455,140.699,273780,3,A Question For The Ladies,Bill Hicks
spotify:track:2WCNV7XBKv5P58Y7tprWF0,0.503,0.848,1,-8.634,1,0.922,0.838,0.0,0.777,0.385,140.266,159093,4,A Question Of The Heart,Big Jay Oakerson
spotify:track:461IkbcnmtpXb2gOYPRbo2,0.522,0.683,2,-7.496,1,0.932,0.852,0.0,0.613,0.648,76.378,119513,4,Answer My Question,Andy Ritchie
spotify:track:2adHZTlefXdwA9nYV3yuaL,0.419,0.903,10,-11.255,1,0.937,0.85,0.0,0.884,0.542,64.612,173640,3,Question Time,Billy Connolly
spotify:track:0lMESPU3xf4nOpcICnfBAm,0.461,0.723,1,-8.516,1,0.944,0.844,0.0,0.927,0.466,172.027,146067,3,Yes Or No Question,Christian Finnegan
spotify:track:5qaqA5YdyTtqO387FgJkS8,0.686,0.666,9,-9.368,1,0.943,0.781,0.0,0.719,0.359,127.466,290347,4,Why Not a Shark Tank?,Christian Finnegan
spotify:track:3MCip4OW2lgBxYDtzhZFnN,0.487,0.557,4,-18.696,1,0.939,0.905,0.0,0.953,0.336,107.475,571200,5,Are You Happy With Your Wash?,Eddie Izzard
spotify:track:6CuCa9WhcyrqdYz8DaFSjC,0.46,0.641,1,-12.611,1,0.938,0.825,3.22e-06,0.917,0.318,74.626,458133,4,"Cocktain Show, Vegas-American Photography, a Scientific Question, What I Believe, a Show Biz Moment",Steve Martin
spotify:track:1jUvLLc08qa7u4V65wsuj7,0.431,0.897,5,-6.904,0,0.898,0.716,0.0,0.861,0.468,84.948,482371,4,Clinton-Bush / Why Do They Hate Us? / Florida / Al-Qaeda Fighters at the Bed & Breakfast / Heroin Task Force / Marine in the Basement,Marc Maron
spotify:track:6PQpo9nJ0U8t71ppCTLRw2,0.48,0.853,5,-13.263,0,0.918,0.737,0.0,0.944,0.307,84.412,267053,4,What Is It You Can't Face?,Caroline Rhea
spotify:track:6tkuQ2i8sODagSbb4tGR76,0.544,0.885,1,-9.219,1,0.946,0.776,0.0,0.977,0.333,102.894,293907,4,Q&A - Live (1998 Broadhurst Theatre),Jerry Seinfeld
spotify:track:2DfTlNasfXdQkxwDHEv5CY,0.636,0.935,11,-2.79,0,0.885,0.751,0.0,0.779,0.476,79.467,163373,4,"Q&A - 3 Questions, 2 Girls, 1 Cup",Joe Rogan
spotify:track:0rIDtmE1YaPQHmSeJtdSyi,0.627,0.843,11,-3.052,1,0.612,0.786,0.0,0.712,0.847,92.869,100253,4,Q&A - Monkeys On Mushrooms,Joe Rogan
spotify:track:40fjnZjSWkw5dBSjUvMZPb,0.483,0.954,1,-6.139,1,0.942,0.79,0.0,0.834,0.195,85.207,387107,4,Q&A: Advice for the Audience,Eugene Mirman
spotify:track:30I4xIABs2mAQHznGlB9fz,0.381,0.985,11,-6.809,1,0.814,0.898,0.00432,0.861,0.0606,87.248,52442,3,"Opening ""Why Is This A Track?""",T.J. Miller
spotify:track:195feLuw6nZ1RP3OIS4nMy,0.417,0.989,4,-2.343,1,0.736,0.682,0.0,0.956,0.351,83.319,202067,1,Creepy Guy @ Work,Dane Cook
spotify:track:1mo66yHKJustLsSIwzEv36,0.49,0.934,2,-6.168,0,0.875,0.755,0.0,0.959,0.387,113.345,359240,5,Alarm Clock,Gary Gulman
spotify:track:6RHrQuUrdu0qGym6dzG0Q2,0.655,0.689,8,-5.568,0,0.863,0.779,0.0,0.694,0.724,105.116,44533,1,"Home Or Office, You Decide",Andrew Dice Clay
spotify:track:0NTv0rd71ormOyAcuWeRQ7,0.591,0.688,1,-10.282,1,0.913,0.847,0.0,0.951,0.549,111.929,348347,4,Office People (And A Perfectly Good Font Joke),Christian Finnegan
spotify:track:4XZRMjOdjoD5y5GXAeftdX,0.524,0.709,11,-8.904,0,0.952,0.788,0.0,0.892,0.597,80.519,487293,4,I Miss Working In An Office,Maria Bamford
spotify:track:2C5JXQNCy1ksh6vNlApMdF,0.526,0.835,6,-7.865,1,0.947,0.774,0.0,0.947,0.478,81.59,192600,4,Self Employed,Maria Bamford
spotify:track:7gU79E9ArAfwQBHA6rrTYo,0.582,0.824,1,-9.88,1,0.948,0.72,0.0,0.664,0.504,98.756,112133,3,The Saddest Place In The World,Maria Bamford
spotify:track:0dmLAb1fohcwX8nuKJtQaG,0.578,0.796,6,-8.145,1,0.933,0.818,0.0,0.763,0.47,122.62,218707,3,Giant Corporation,Maria Bamford
spotify:track:0qml1rSZsEWMqbBUahu35N,0.664,0.597,10,-8.226,1,0.86,0.786,0.0,0.667,0.801,84.955,54813,4,Lady Boss,Maria Bamford
spotify:track:4TQXNRkgnZLWBJEgz1nsyx,0.556,0.828,7,-8.572,0,0.933,0.696,0.0,0.952,0.589,105.141,130107,3,Sexual Harassment,Maria Bamford
spotify:track:44FVyoT3aFxxprrCCgNQbi,0.435,0.915,4,-11.335,1,0.926,0.789,0.0,0.554,0.635,74.523,46627,4,Busy People,Todd Barry
spotify:track:6tIfLRqGeg2MuXLuSICmg6,0.331,0.965,9,-4.979,1,0.899,0.722,0.0,0.4,0.289,65.445,250587,3,Telemarketers,Pete Holmes
spotify:track:3uKPCLmE0H5GpkJ4bHOdyI,0.501,0.801,1,-15.434,1,0.944,0.862,7.82e-06,0.826,0.25,129.026,175427,3,High at Work,Doug Benson
spotify:track:0sISXK8xH9wL1XswnX0p6R,0.538,0.63,1,-14.884,1,0.956,0.823,0.0,0.954,0.293,89.391,214867,3,Non-Smoking Rooms,Doug Benson
spotify:track:7Ke3278Eb1oKmnZmZSvAAS,0.476,0.319,1,-24.492,1,0.921,0.853,0.0,0.881,0.263,65.764,134560,4,Alarm Clock,Kyle Dunnigan
spotify:track:5vkfvDlCLnSsrjJHf2qUfO,0.559,0.459,1,-20.421,1,0.942,0.783,0.0,0.881,0.644,110.298,146493,3,Drugs For A Brave New Cubicle,Doug Stanhope
spotify:track:1yJ0cjmLGjbwQxoWT0PUZJ,0.41,0.668,5,-15.533,0,0.867,0.884,0.0,0.951,0.189,84.605,651107,4,I Love My Job,Bill Hicks
spotify:track:4K0X8DXuBegqyt1Iio1tgZ,0.549,0.709,10,-15.496,0,0.939,0.874,0.0,0.776,0.299,68.554,75067,3,Working,Bill Hicks
spotify:track:5DpbheVEDEbBa65NGjWHxM,0.535,0.461,2,-14.17,1,0.958,0.907,0.0,0.596,0.488,73.705,248600,5,Office Hot & Donuts Gigolo,Andy Hendrickson
spotify:track:4gCcaBxOyKsZo03dC6agWR,0.616,0.416,5,-15.025,1,0.923,0.832,0.0,0.904,0.609,122.665,125893,4,Crappy Jobs & Bingo,Dana Gould
spotify:track:12vGYvXEuJgOwS7xdKJnB1,0.487,0.921,6,-11.817,1,0.912,0.855,0.0,0.775,0.156,103.216,310547,4,Communication Skills,Adam Ferrara
spotify:track:45dYo4BWpi7Nzw6AMjRbMt,0.55,0.57,1,-12.698,1,0.787,0.874,0.0,0.895,0.632,113.867,134267,3,Jobs,Andy Hendrickson
spotify:track:4c5CRcfsOMqWdlvoOfEfqs,0.562,0.855,1,-10.651,1,0.877,0.861,0.000371,0.888,0.287,132.244,274240,3,Odd Jobs,Anthony Jeselnik
spotify:track:7fcUADcmxGU1ziCrvDE5vM,0.45,0.184,10,-24.171,0,0.878,0.872,0.0,0.749,0.652,74.764,245030,3,Stripping & Other Jobs,Ben Moore
spotify:track:0mRS7tovbCKPWuqUsmsWXx,0.692,0.849,2,-5.157,1,0.939,0.892,0.0,0.72,0.362,137.306,167688,3,Comedy is a weird job - Live,Hannibal Buress
spotify:track:0P4vWgNqiTBKXBLf4ncYTY,0.631,0.512,3,-9.725,0,0.926,0.88,0.0,0.723,0.499,105.736,182509,3,"Waiting Tables, Restaurant Lingo",Pete Holmes
spotify:track:6Q9RYhS0vPQcVuZRuERASC,0.549,0.521,6,-13.758,1,0.891,0.812,0.0,0.763,0.435,130.423,39131,5,Worst Boss Ever,Andi Smith
spotify:track:4mh34lcSbs2fY4enIFnrF8,0.545,0.929,6,-4.939,0,0.0466,0.00243,0.000691,0.114,0.56,134.964,255653,4,Gone Forever,Johnossi
spotify:track:7FxmsmphMyy09gdqGHeqFC,0.664,0.447,11,-8.525,0,0.0302,0.195,0.0,0.101,0.539,87.522,155373,4,Man Must Dance,Johnossi
spotify:track:2JmHLjzpwZUH2ODuv1Gaaf,0.547,0.897,7,-3.943,1,0.0479,0.00469,0.000376,0.194,0.496,119.03,250653,4,Everywhere (With You Man),Johnossi
spotify:track:64dMv6AnZQrpFPVzjlZTOs,0.479,0.969,8,-3.554,0,0.0928,0.169,0.0028,0.189,0.412,139.756,238120,4,Dead End,Johnossi
spotify:track:4nxNOXWMzgQFPbJgU2L1Jx,0.571,0.101,8,-15.457,0,0.0375,0.796,0.0,0.0887,0.234,111.419,174800,4,Summerbreeze,Johnossi
spotify:track:0Opbfq8u0BSH2E68vvNeJ3,0.519,0.939,6,-4.525,1,0.0478,0.018,0.00226,0.133,0.107,119.995,369933,4,Into The Wild,Johnossi
spotify:track:7k9v3qAd2GBZxr4RJEHO4M,0.439,0.768,2,-6.85,1,0.0344,0.000622,0.0,0.214,0.475,122.668,282560,4,18 Karat Gold,Johnossi
spotify:track:74TdRN2cZGu71m1P5Rd6Lt,0.325,0.637,0,-6.452,1,0.0402,0.761,0.0398,0.115,0.0622,128.546,303520,5,For A Little While,Johnossi
spotify:track:4WWuQjTD97O08zmjwH5IXp,0.608,0.749,11,-5.13,0,0.0458,0.00991,3.54e-06,0.0941,0.648,113.047,207107,4,E.M.,Johnossi
spotify:track:28eIi977LvxSIkIyb1uRIc,0.458,0.545,9,-11.915,0,0.0348,0.67,0.0473,0.314,0.191,126.684,146781,4,Bloom (Jamie XX Rework),Radiohead
spotify:track:4vnXIlGc0slviZzcplr27T,0.508,0.238,0,-14.271,1,0.0346,0.96,0.275,0.101,0.0836,129.874,187667,3,"Sun, Arise! (An Invocation, An Introduction)",Phosphorescent
spotify:track:71AYZ8O1H3iVz1MgRiffFk,0.471,0.519,0,-13.347,1,0.041,0.742,0.459,0.0826,0.229,180.055,291400,4,Green Grass Of Tunnel,múm
spotify:track:0fq2N4qK5B4mDuVx9FTpkc,0.429,0.747,10,-6.237,0,0.239,0.669,0.076,0.122,0.272,144.609,188713,4,Life Round Here,"James Blake,Chance the Rapper"
spotify:track:3S1tTwSKIZgf4QGltFyCxM,0.575,0.571,11,-9.291,0,0.101,0.597,0.000159,0.108,0.0614,110.993,155587,4,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,Lorde
spotify:track:6rQhfRLVh2B0tLbbciFb1p,0.544,0.438,7,-12.479,0,0.0302,0.151,0.161,0.153,0.118,130.026,302920,4,To Move With Purpose,The Naked And Famous
spotify:track:2Y0xti32NvkhGFi3obBn9q,0.717,0.709,11,-7.401,0,0.0333,0.0504,0.0358,0.199,0.142,119.948,201000,4,A Forest,Bat For Lashes
spotify:track:1rxGD8kGYFLFB2w47SKt3U,0.175,0.286,0,-12.851,1,0.0357,0.954,0.0255,0.0487,0.0501,109.556,198800,3,"Sun's Arising (A Koan, An Exit)",Phosphorescent
spotify:track:1pBO9JDqh1y3TbCKEO1OvG,0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,182668,4,Nostalgic,A R I Z O N A
spotify:track:3EppIsAu2pgwtXTAgmN2jP,0.714,0.65,8,-4.594,1,0.0709,0.155,0.0,0.0875,0.474,119.844,196060,4,Put It All On Me,Phil Good
spotify:track:4VA9yqBTQjjAZL4fQhlK9M,0.692,0.648,6,-5.0,1,0.0374,0.141,0.0,0.061,0.944,107.229,172307,4,ease your mind,joan
spotify:track:2RZG69vGcBkMGZQf7JiO3v,0.577,0.43,7,-9.764,1,0.0714,0.224,2.53e-05,0.135,0.346,99.982,207333,4,You Are Losing Me,Chelsea Cutler
spotify:track:0ZXdzaT1k688dkpNeEgQiV,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,207668,4,I Don't Know Why,"NOTD,Astrid S"
spotify:track:3kc9fFPBuP9DX9YCv0Gi0e,0.614,0.653,1,-5.854,1,0.0348,0.191,0.0,0.0659,0.382,143.914,153750,4,On A Prayer (feat. SHY Martin),"Boy In Space,SHY Martin"
spotify:track:0s5ibKUNbISHnrBrx1o2nF,0.619,0.833,7,-4.941,1,0.0366,0.0122,0.0,0.24,0.527,93.01,196953,4,Too Far Gone,"Lost Kings,Anna Clendening"
spotify:track:7MbZIh0vnrayVbdaXCOyo1,0.652,0.885,6,-4.905,1,0.0593,0.0131,0.00868,0.0748,0.52,92.0,193696,4,Sometimes,"NEIKED,KES KROSS,Jackson Penn"
spotify:track:0TrPqhAMoaKUFLR7iYDokf,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4,Know Your Worth,"Khalid,Disclosure"
spotify:track:1z1XegUChLLQfcbtIK8ABn,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,214634,4,Body Back (feat. Maia Wright),"Gryffin,Maia Wright"
spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,197299,4,The Bones - with Hozier,"Maren Morris,Hozier"
spotify:track:2mvGl0m5Pg87PJzKzssPdi,0.624,0.799,0,-6.154,1,0.193,0.0809,0.0,0.586,0.618,100.115,188947,4,betterman,Virginia To Vegas
spotify:track:58fGC7ZRlPhW1J7kLx1goK,0.629,0.82,1,-5.651,1,0.0543,0.0142,4.34e-05,0.039,0.329,113.95,191579,4,Keep It Simple (feat. Wilder Woods),"Matoma,Petey Martin,Wilder Woods"
spotify:track:7xbWAw3LMgRMn4omR5yVn3,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549,4,Lose Somebody,"Kygo,OneRepublic"
spotify:track:0Z26mbSHJ1dkUu7g9DDgif,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285,171987,4,Trigger,"Major Lazer,Khalid,Death Stranding: Timefall,Diplo"
spotify:track:4GV5sSkmlS3BQutuSIqZkV,0.529,0.817,9,-4.05,0,0.052,0.134,0.0,0.0905,0.299,77.053,225587,4,Medicine,Robinson
spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302,4,So Close,"NOTD,Felix Jaehn,Captain Cuts,Georgia Ku"
spotify:track:4fwo6czG5nvOQMzhOto1ya,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813,4,Lonely,"Diplo,Jonas Brothers"
spotify:track:0dbp9YwlGEzXmxavRMgZ4T,0.592,0.588,10,-4.889,1,0.0405,0.118,0.0,0.138,0.336,81.997,195075,4,LA On A Saturday Night,Hearts & Colors
spotify:track:0o6NlHNV7Tet6yh9BC6BGd,0.927,0.573,8,-5.804,1,0.0491,0.0339,0.000179,0.1,0.767,114.994,186595,4,if we never met - remix,"John K,Sigala"
spotify:track:03ARE7xKtbCVV2GE5j0IWq,0.61,0.489,10,-8.541,0,0.127,0.308,0.0,0.165,0.331,105.016,171890,4,Make Us Never Happen,SHY Martin
spotify:track:41knNw2OhgF9gouyy1squL,0.496,0.797,9,-5.579,1,0.184,0.11,0.0,0.25,0.384,150.071,170400,4,Hard,"Noah Neiman,Jadelyn"
spotify:track:3cwaaelWghY5W6Lsj1K8ss,0.701,0.547,2,-8.238,1,0.0483,0.00843,0.0,0.0987,0.4,140.015,206108,4,Way Less Sad,AJR
spotify:track:49dFIRQCQxPWgoH0m38XQ5,0.696,0.686,5,-6.113,0,0.0309,0.262,0.0,0.174,0.7,115.982,160289,4,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,"Lennon Stella,Charlie Puth"
spotify:track:1lGVyEkGHUz7Pg78QGaS4a,0.693,0.674,5,-4.449,1,0.0723,0.185,0.0,0.0639,0.378,95.972,160998,4,Wanted,"NOTD,Daya"
spotify:track:3Ckog39sKyHfXaIwNASV5J,0.708,0.836,0,-4.53,1,0.0477,0.0133,0.0,0.604,0.312,106.049,185661,4,Can't Be Happier,"Sj,Sugar Jesus,GoldFord"
spotify:track:3LaQ1GajOXoUeiTA9UAcCK,0.768,0.83,11,-4.983,0,0.036,0.0229,0.000127,0.145,0.444,126.007,187301,4,There's No Way - Alle Farben Remix,"Lauv,Julia Michaels,Alle Farben"
spotify:track:1foEz3mmOz9sLUUqJmsTBS,0.646,0.753,8,-5.838,1,0.134,0.369,0.0,0.0958,0.403,93.94,146170,4,Your Call,"Kin Crew,Green Light Go"
spotify:track:2ZlCGeK30BLRNSPC832pNZ,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98,219933,4,Forever (feat. Post Malone & Clever),"Justin Bieber,Post Malone,Clever"
spotify:track:0Uon5NsSAkBDx69XYOaQ5P,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,177153,4,Stay,Gracie Abrams
spotify:track:2P0dCFnxR0OaoctONYSdeY,0.617,0.626,7,-7.49,1,0.0668,0.159,0.0,0.0809,0.585,93.072,196774,4,back2california,"hannah hausman,RYANVIII,fortune"
spotify:track:15kQGEy89K8deJcZVFEn0N,0.539,0.651,1,-5.304,1,0.0432,0.0651,0.0,0.0662,0.474,105.159,199227,4,This Feeling (feat. Kelsea Ballerini),"The Chainsmokers,Kelsea Ballerini"
spotify:track:28jVyHbondZd7dQrZVIk5l,0.633,0.8,9,-4.958,1,0.0746,0.0203,0.0,0.0847,0.388,107.05,194495,4,Sweat On Me,"Tape Machines,Vicki Vox"
spotify:track:6V9fHiv84WlVTg7CSnIVY2,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,4,Graveyard,Halsey
spotify:track:4fCAOaMs0PYL58OijKp2IS,0.763,0.674,9,-5.146,1,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,178512,4,"fuck, i’m lonely - Ofenbach Remix","Lauv,Anne-Marie,Ofenbach"
spotify:track:4q4WxbXwu1z3BAyTe2hTcF,0.693,0.738,2,-7.605,0,0.0348,0.0778,0.000946,0.103,0.482,115.025,283547,4,Fading,Shallou
spotify:track:1OHAFggB1Jatvto7HvUN4L,0.653,0.641,5,-7.007,1,0.0475,0.155,0.0,0.207,0.473,90.036,185680,4,Admit Defeat,Bastille
spotify:track:1CwLl4IIMSeEtwsyZ6fdzh,0.69,0.687,5,-7.934,0,0.0433,0.225,0.0,0.105,0.621,110.004,150000,4,Hit and Run,"Goldbird,Dominic Neill"
spotify:track:7JAo7wy8BzmP9smtTJ3fuU,0.614,0.802,10,-5.403,1,0.0327,0.167,0.000411,0.0833,0.479,98.008,130900,4,Blinding Lights,"Lucas Estrada,Twan Ray"
spotify:track:4NexTaCZZ7Ehnf03A6SVjt,0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,140012,4,Dandelion,"Galantis,JVKE"
spotify:track:0Npijoc6ZcUe1devUugKvI,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.978,164490,4,Dive,"Hot Shade,Mike Perry,Chris James"
spotify:track:4ztw0mBC6VBiLV79yRHDQW,0.73,0.558,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066,141600,4,Be Okay (with HRVY),"R3HAB,HRVY"
spotify:track:3EZFmxil8IXOIL0De8etDN,0.692,0.842,11,-4.689,1,0.0643,0.276,0.0,0.154,0.649,113.009,195344,4,Bloodshot,"Mike Perry,Charlotte Haining"
spotify:track:1TjqfUwlkr3bIWoB2v7Yys,0.637,0.548,3,-7.764,1,0.0354,0.208,0.0,0.14,0.35,113.941,189098,4,For a Little,"Carda,SØPHIA"
spotify:track:1LGWzDWIt3MgL88k2ucinj,0.735,0.419,2,-7.842,1,0.0426,0.584,2.79e-06,0.3,0.799,140.014,165760,4,Almost,Sarah Close
spotify:track:52B9AE4QKwCQUNmxrsItY0,0.577,0.871,8,-3.902,0,0.0411,0.0707,2.96e-06,0.259,0.305,115.163,204974,4,Sad in Scandinavia,"Seeb,Zak Abel"
spotify:track:23FHa9lYnG6Dr8OzombPkS,0.683,0.783,7,-4.879,1,0.037,0.0653,1.35e-05,0.177,0.583,122.998,184564,4,Roots,"Valerie Broussard,Galantis"
spotify:track:7Ga9ZSdPAcQXQvd1ObVFpm,0.587,0.734,9,-4.558,1,0.0407,0.0653,0.000571,0.398,0.401,125.848,176657,4,Holy Water,Galantis
spotify:track:60rpM4mSzjQcJr68a5dzOr,0.711,0.599,5,-6.666,0,0.1,0.067,0.0,0.291,0.544,140.127,160314,4,Mixed Emotions,Emily Weisband
spotify:track:4jgCDh6JCkw2kEYuIyNxzI,0.698,0.674,10,-5.576,1,0.0473,0.288,0.0,0.295,0.447,94.99,169355,4,I'll Be There,Walk Off the Earth
spotify:track:1spZPzBLYeVTvd0iDWXgC2,0.763,0.527,6,-6.779,1,0.123,0.0562,0.00384,0.0918,0.493,156.047,176080,4,Rooting For You,Alessia Cara
spotify:track:6iMoJ3UdrO2ZjzzcaN8Eom,0.679,0.849,0,-3.841,1,0.0649,0.0916,0.0,0.121,0.683,100.095,238667,4,Somebody,"Sigala,HRVY,Nina Nesbitt"
spotify:track:6GIRtKNXokeu25nn7U6Hu8,0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.717,97.878,165767,4,Easier - Seeb Remix,"5 Seconds of Summer,Seeb"
spotify:track:2OEr2lzItRFTQvtzXT0wOm,0.727,0.782,1,-5.223,0,0.0487,0.229,0.0,0.188,0.82,112.083,151627,4,Thinkin Bout You,"Jonasu,Jantine"
spotify:track:2M7NfIlPjyGyepWVu3KVnY,0.639,0.83,5,-3.322,1,0.0353,0.118,0.0,0.0996,0.766,100.019,218800,4,Crocodile Tears (feat. Jens Hult),"BUNT.,Jens Hult"
spotify:track:0Vct1PkjAYGH2X4iwNVR71,0.654,0.782,4,-5.179,0,0.0494,0.0668,0.0,0.303,0.349,150.078,156839,4,We Can Get High,"Galantis,Yellow Claw"
spotify:track:5pcjystBtalYeqaiXCcgEY,0.589,0.496,2,-7.606,1,0.0377,0.818,0.0,0.101,0.44,142.731,220839,4,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift,Maren Morris"
spotify:track:1gMeKab86K35ZWTt9ks0Fo,0.625,0.629,7,-9.193,1,0.059,0.138,3.08e-06,0.414,0.475,109.975,152727,4,Call You Now,No Treasure
