danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist
0.711,0.137,10,-22.606,1,0.917,0.964,0.0,0.589,0.39,96.127,audio_features,7cgXFpD6gDfmy9kk4wFSmI,spotify:track:7cgXFpD6gDfmy9kk4wFSmI,https://api.spotify.com/v1/tracks/7cgXFpD6gDfmy9kk4wFSmI,https://api.spotify.com/v1/audio-analysis/7cgXFpD6gDfmy9kk4wFSmI,140933,4,The Ruined Maid (Hardy),Dylan Thomas
0.694,0.0872,0,-18.125,0,0.562,0.959,0.0,0.118,0.408,74.691,audio_features,30hONLNbOj2keSGwPoC7En,spotify:track:30hONLNbOj2keSGwPoC7En,https://api.spotify.com/v1/tracks/30hONLNbOj2keSGwPoC7En,https://api.spotify.com/v1/audio-analysis/30hONLNbOj2keSGwPoC7En,231400,3,Lent (W.R. Rogers),Dylan Thomas
0.698,0.0796,5,-17.976,1,0.726,0.964,0.0,0.16,0.264,94.084,audio_features,0Jp3QWjKLUhWdETLXpawj5,spotify:track:0Jp3QWjKLUhWdETLXpawj5,https://api.spotify.com/v1/tracks/0Jp3QWjKLUhWdETLXpawj5,https://api.spotify.com/v1/audio-analysis/0Jp3QWjKLUhWdETLXpawj5,153227,4,Song (Alun Lewis),Dylan Thomas
0.623,0.11,0,-18.473,0,0.76,0.97,5.31e-06,0.159,0.48,76.705,audio_features,6O3RxkYRTFzMP7kY2D0fgF,spotify:track:6O3RxkYRTFzMP7kY2D0fgF,https://api.spotify.com/v1/tracks/6O3RxkYRTFzMP7kY2D0fgF,https://api.spotify.com/v1/audio-analysis/6O3RxkYRTFzMP7kY2D0fgF,183973,1,To My Son Aged Eight (John Betjeman),Dylan Thomas
0.642,0.252,8,-13.871,1,0.954,0.967,1.59e-05,0.116,0.166,84.812,audio_features,2FjbUUhEk3Sq8uoPzzTEFN,spotify:track:2FjbUUhEk3Sq8uoPzzTEFN,https://api.spotify.com/v1/tracks/2FjbUUhEk3Sq8uoPzzTEFN,https://api.spotify.com/v1/audio-analysis/2FjbUUhEk3Sq8uoPzzTEFN,207693,4,As I Walked Out One Evening (W.H. Auden),Dylan Thomas
0.71,0.19,10,-13.801,0,0.886,0.961,0.0,0.173,0.421,108.158,audio_features,5kVefSHM9xOp5BG9dF0ONn,spotify:track:5kVefSHM9xOp5BG9dF0ONn,https://api.spotify.com/v1/tracks/5kVefSHM9xOp5BG9dF0ONn,https://api.spotify.com/v1/audio-analysis/5kVefSHM9xOp5BG9dF0ONn,76867,3,Master and Bos'n Song (W.H. Auden),Dylan Thomas
0.694,0.0569,0,-18.052,0,0.86,0.951,0.0,0.356,0.444,97.257,audio_features,7GA3lehTsutHRWJCYsBwfr,spotify:track:7GA3lehTsutHRWJCYsBwfr,https://api.spotify.com/v1/tracks/7GA3lehTsutHRWJCYsBwfr,https://api.spotify.com/v1/audio-analysis/7GA3lehTsutHRWJCYsBwfr,141707,3,Passing the Graveyard (Andrew Young),Dylan Thomas
0.72,0.158,10,-15.114,1,0.861,0.96,3.42e-06,0.104,0.349,126.402,audio_features,05nj4UMi3A4qvgnheRb8Cp,spotify:track:05nj4UMi3A4qvgnheRb8Cp,https://api.spotify.com/v1/tracks/05nj4UMi3A4qvgnheRb8Cp,https://api.spotify.com/v1/audio-analysis/05nj4UMi3A4qvgnheRb8Cp,116360,3,In Tara's Halls (William Butler Yeats),Dylan Thomas
0.678,0.136,10,-15.944,1,0.911,0.96,0.0,0.0722,0.211,77.283,audio_features,1A1cu32NE7J4ArqqrZFltW,spotify:track:1A1cu32NE7J4ArqqrZFltW,https://api.spotify.com/v1/tracks/1A1cu32NE7J4ArqqrZFltW,https://api.spotify.com/v1/audio-analysis/1A1cu32NE7J4ArqqrZFltW,272907,1,The Three Bushes (William Butler Yeats),Dylan Thomas
0.692,0.117,1,-15.796,1,0.822,0.973,1.49e-05,0.102,0.177,100.531,audio_features,4VfJ0ecX8JH3vhtvGPDgEa,spotify:track:4VfJ0ecX8JH3vhtvGPDgEa,https://api.spotify.com/v1/tracks/4VfJ0ecX8JH3vhtvGPDgEa,https://api.spotify.com/v1/audio-analysis/4VfJ0ecX8JH3vhtvGPDgEa,249867,4,Lapis Lazuli (William Butler Yeats),Dylan Thomas
0.703,0.112,0,-17.262,1,0.875,0.945,1.71e-05,0.1,0.195,105.262,audio_features,2sECLpWqit8iQFjcg8l9nJ,spotify:track:2sECLpWqit8iQFjcg8l9nJ,https://api.spotify.com/v1/tracks/2sECLpWqit8iQFjcg8l9nJ,https://api.spotify.com/v1/audio-analysis/2sECLpWqit8iQFjcg8l9nJ,123533,3,This Side of Truth,Dylan Thomas
0.722,0.169,10,-18.337,1,0.849,0.969,0.000227,0.66,0.438,97.969,audio_features,5CVaBZUn1V9zfH8aWR2ud9,spotify:track:5CVaBZUn1V9zfH8aWR2ud9,https://api.spotify.com/v1/tracks/5CVaBZUn1V9zfH8aWR2ud9,https://api.spotify.com/v1/audio-analysis/5CVaBZUn1V9zfH8aWR2ud9,122560,3,In My Craft and Sullen Art,Dylan Thomas
0.692,0.104,8,-24.661,0,0.782,0.964,0.000274,0.144,0.314,105.358,audio_features,3sUtd2EBJJU6AdJQt8QDbd,spotify:track:3sUtd2EBJJU6AdJQt8QDbd,https://api.spotify.com/v1/tracks/3sUtd2EBJJU6AdJQt8QDbd,https://api.spotify.com/v1/audio-analysis/3sUtd2EBJJU6AdJQt8QDbd,152400,4,If My Head Hurt a Hair's Foot,Dylan Thomas
0.644,0.118,11,-24.64,1,0.941,0.96,0.000148,0.131,0.321,76.066,audio_features,3S5VJanNQwuEXY1q5qDLcY,spotify:track:3S5VJanNQwuEXY1q5qDLcY,https://api.spotify.com/v1/tracks/3S5VJanNQwuEXY1q5qDLcY,https://api.spotify.com/v1/audio-analysis/3S5VJanNQwuEXY1q5qDLcY,215800,3,Poem in October (It Was My Thirtieth Year...),Dylan Thomas
0.693,0.0438,9,-27.8,1,0.477,0.911,1.5e-05,0.113,0.158,98.263,audio_features,1S1sXikTRFp0e5jvY33uff,spotify:track:1S1sXikTRFp0e5jvY33uff,https://api.spotify.com/v1/tracks/1S1sXikTRFp0e5jvY33uff,https://api.spotify.com/v1/audio-analysis/1S1sXikTRFp0e5jvY33uff,257270,3,Fern Hill,Dylan Thomas
0.69,0.132,1,-25.595,0,0.906,0.938,0.0,0.188,0.453,133.928,audio_features,2neF3l6J7LavKGDaRqxnrX,spotify:track:2neF3l6J7LavKGDaRqxnrX,https://api.spotify.com/v1/tracks/2neF3l6J7LavKGDaRqxnrX,https://api.spotify.com/v1/audio-analysis/2neF3l6J7LavKGDaRqxnrX,682105,4,Vist To America,Dylan Thomas
0.726,0.038,4,-25.174,1,0.499,0.909,0.0,0.128,0.234,94.892,audio_features,5u61emBs5etWhisNTnPFQL,spotify:track:5u61emBs5etWhisNTnPFQL,https://api.spotify.com/v1/tracks/5u61emBs5etWhisNTnPFQL,https://api.spotify.com/v1/audio-analysis/5u61emBs5etWhisNTnPFQL,72613,3,Master And Bos'n Song,Dylan Thomas
0.688,0.0359,2,-26.012,1,0.441,0.823,0.0,0.29,0.122,108.502,audio_features,1VzR5wZy86INF0wW2hdBK5,spotify:track:1VzR5wZy86INF0wW2hdBK5,https://api.spotify.com/v1/tracks/1VzR5wZy86INF0wW2hdBK5,https://api.spotify.com/v1/audio-analysis/1VzR5wZy86INF0wW2hdBK5,442076,5,Poem On His Birthday,Dylan Thomas
0.705,0.0429,7,-26.446,1,0.641,0.804,0.0,0.515,0.211,112.37,audio_features,1ZIecekxxtRrEY3bCtXfHz,spotify:track:1ZIecekxxtRrEY3bCtXfHz,https://api.spotify.com/v1/tracks/1ZIecekxxtRrEY3bCtXfHz,https://api.spotify.com/v1/audio-analysis/1ZIecekxxtRrEY3bCtXfHz,85004,5,Should Laterns Shine,Dylan Thomas
0.678,0.082,7,-22.309,1,0.553,0.886,0.0,0.224,0.0929,100.558,audio_features,2uxgp0Kxg4kOfERJ1FMctu,spotify:track:2uxgp0Kxg4kOfERJ1FMctu,https://api.spotify.com/v1/tracks/2uxgp0Kxg4kOfERJ1FMctu,https://api.spotify.com/v1/audio-analysis/2uxgp0Kxg4kOfERJ1FMctu,197463,4,There Was A Saviour,Dylan Thomas
0.693,0.125,0,-16.677,1,0.441,0.953,0.0,0.175,0.147,137.373,audio_features,6ioGK67PK26DFrLQilUdWW,spotify:track:6ioGK67PK26DFrLQilUdWW,https://api.spotify.com/v1/tracks/6ioGK67PK26DFrLQilUdWW,https://api.spotify.com/v1/audio-analysis/6ioGK67PK26DFrLQilUdWW,335400,1,Prologue,Dylan Thomas
0.688,0.326,3,-13.782,1,0.447,0.964,0.262,0.326,0.593,136.929,audio_features,5mojCyTzkLzI0m8mUj4FHe,spotify:track:5mojCyTzkLzI0m8mUj4FHe,https://api.spotify.com/v1/tracks/5mojCyTzkLzI0m8mUj4FHe,https://api.spotify.com/v1/audio-analysis/5mojCyTzkLzI0m8mUj4FHe,111400,4,The Force that through the Green Fuse Drives the Flower…,Dylan Thomas
0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,audio_features,1m9saE7zpF33TxI19j57UN,spotify:track:1m9saE7zpF33TxI19j57UN,https://api.spotify.com/v1/tracks/1m9saE7zpF33TxI19j57UN,https://api.spotify.com/v1/audio-analysis/1m9saE7zpF33TxI19j57UN,329680,4,Edge of Seventeen,Stevie Nicks
0.544,0.73,4,-12.046,0,0.0361,0.0149,0.0983,0.146,0.678,137.134,audio_features,38bHLl4pznhxzRJLuw1OA7,spotify:track:38bHLl4pznhxzRJLuw1OA7,https://api.spotify.com/v1/tracks/38bHLl4pznhxzRJLuw1OA7,https://api.spotify.com/v1/audio-analysis/38bHLl4pznhxzRJLuw1OA7,262160,4,Barracuda,Heart
0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,audio_features,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533,4,What's Up?,4 Non Blondes
0.397,0.499,2,-10.972,1,0.0685,0.0766,1.55e-06,0.111,0.367,171.067,audio_features,6gJdDnF2TzfA1WPMXuCa3x,spotify:track:6gJdDnF2TzfA1WPMXuCa3x,https://api.spotify.com/v1/tracks/6gJdDnF2TzfA1WPMXuCa3x,https://api.spotify.com/v1/audio-analysis/6gJdDnF2TzfA1WPMXuCa3x,327400,4,Proud Mary,Tina Turner
0.665,0.834,4,-7.737,1,0.0576,0.21,0.0,0.452,0.411,105.292,audio_features,3jS7bB0oXVOwGFZn3aE5NV,spotify:track:3jS7bB0oXVOwGFZn3aE5NV,https://api.spotify.com/v1/tracks/3jS7bB0oXVOwGFZn3aE5NV,https://api.spotify.com/v1/audio-analysis/3jS7bB0oXVOwGFZn3aE5NV,249493,4,You Oughta Know - 2015 Remaster,Alanis Morissette
0.77,0.659,11,-5.297,0,0.0319,0.139,0.0152,0.206,0.641,129.973,audio_features,3k3FEwVuaokMi13Ud4nnYm,spotify:track:3k3FEwVuaokMi13Ud4nnYm,https://api.spotify.com/v1/tracks/3k3FEwVuaokMi13Ud4nnYm,https://api.spotify.com/v1/audio-analysis/3k3FEwVuaokMi13Ud4nnYm,188160,4,Blood In The Cut,K.Flay
0.35,0.835,9,-4.386,1,0.112,0.00257,0.00014,0.355,0.587,126.778,audio_features,3GuGW5Labgg36P8KhlzHkW,spotify:track:3GuGW5Labgg36P8KhlzHkW,https://api.spotify.com/v1/tracks/3GuGW5Labgg36P8KhlzHkW,https://api.spotify.com/v1/audio-analysis/3GuGW5Labgg36P8KhlzHkW,143853,4,I Didn't Know When to Stop,Pretenders
0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,audio_features,2kz40rIHjfGYxurLiuCBp9,spotify:track:2kz40rIHjfGYxurLiuCBp9,https://api.spotify.com/v1/tracks/2kz40rIHjfGYxurLiuCBp9,https://api.spotify.com/v1/audio-analysis/2kz40rIHjfGYxurLiuCBp9,268105,4,Lost on You,LP
0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,audio_features,0lIoY4ZQsdn5QzhraM9o9u,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/tracks/0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/audio-analysis/0lIoY4ZQsdn5QzhraM9o9u,204800,4,Because the Night,Patti Smith
0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,audio_features,6tN0t7Y1bFI1ZU98Ou8Z3i,spotify:track:6tN0t7Y1bFI1ZU98Ou8Z3i,https://api.spotify.com/v1/tracks/6tN0t7Y1bFI1ZU98Ou8Z3i,https://api.spotify.com/v1/audio-analysis/6tN0t7Y1bFI1ZU98Ou8Z3i,171227,4,Shut Up and Let Me Go,The Ting Tings
0.482,0.881,9,-3.707,0,0.0627,0.0135,1.89e-06,0.122,0.296,128.133,audio_features,6XZ8SzOsrIPce5JdgMeJFF,spotify:track:6XZ8SzOsrIPce5JdgMeJFF,https://api.spotify.com/v1/tracks/6XZ8SzOsrIPce5JdgMeJFF,https://api.spotify.com/v1/audio-analysis/6XZ8SzOsrIPce5JdgMeJFF,223071,4,Rockstar,YONAKA
0.79,0.599,7,-7.417,1,0.0431,0.218,0.00257,0.118,0.362,109.978,audio_features,2Ew2BRBsCNAYlbgkVIcaz4,spotify:track:2Ew2BRBsCNAYlbgkVIcaz4,https://api.spotify.com/v1/tracks/2Ew2BRBsCNAYlbgkVIcaz4,https://api.spotify.com/v1/audio-analysis/2Ew2BRBsCNAYlbgkVIcaz4,266116,4,Simmer,Hayley Williams
0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,audio_features,6PNvv1dmDbOWrAYwEcuKBX,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,https://api.spotify.com/v1/tracks/6PNvv1dmDbOWrAYwEcuKBX,https://api.spotify.com/v1/audio-analysis/6PNvv1dmDbOWrAYwEcuKBX,341533,4,Criminal,Fiona Apple
0.599,0.866,4,-2.702,1,0.0596,0.00778,9.99e-05,0.234,0.872,90.931,audio_features,34saS5yPSyoZ6QYwC7YGfe,spotify:track:34saS5yPSyoZ6QYwC7YGfe,https://api.spotify.com/v1/tracks/34saS5yPSyoZ6QYwC7YGfe,https://api.spotify.com/v1/audio-analysis/34saS5yPSyoZ6QYwC7YGfe,195027,4,Paris (Ooh La La),Grace Potter & The Nocturnals
0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,audio_features,48mJX8glOrQkrSdVBjc0Wb,spotify:track:48mJX8glOrQkrSdVBjc0Wb,https://api.spotify.com/v1/tracks/48mJX8glOrQkrSdVBjc0Wb,https://api.spotify.com/v1/audio-analysis/48mJX8glOrQkrSdVBjc0Wb,194507,4,Down By The Water,PJ Harvey
0.728,0.486,2,-6.653,0,0.0523,0.266,1.58e-06,0.098,0.558,62.46,audio_features,7lNQ4YZEAZc1nvfSNPzSvU,spotify:track:7lNQ4YZEAZc1nvfSNPzSvU,https://api.spotify.com/v1/tracks/7lNQ4YZEAZc1nvfSNPzSvU,https://api.spotify.com/v1/audio-analysis/7lNQ4YZEAZc1nvfSNPzSvU,214333,4,River,Bishop Briggs
0.469,0.969,0,-2.219,1,0.0589,0.009,1.11e-05,0.346,0.476,164.042,audio_features,3gmEzilP9BzF45wIMvA16l,spotify:track:3gmEzilP9BzF45wIMvA16l,https://api.spotify.com/v1/tracks/3gmEzilP9BzF45wIMvA16l,https://api.spotify.com/v1/audio-analysis/3gmEzilP9BzF45wIMvA16l,183507,4,I Miss the Misery,Halestorm
0.654,0.939,2,-3.829,1,0.0556,0.00581,0.0124,0.661,0.534,110.986,audio_features,2j219ocVSxgt7eZ3KNw9a6,spotify:track:2j219ocVSxgt7eZ3KNw9a6,https://api.spotify.com/v1/tracks/2j219ocVSxgt7eZ3KNw9a6,https://api.spotify.com/v1/audio-analysis/2j219ocVSxgt7eZ3KNw9a6,253213,4,Take Me Down,The Pretty Reckless
0.52,0.827,10,-7.225,0,0.0514,0.0412,0.0235,0.0999,0.411,101.99,audio_features,4xJWfVNC52PSK5ObyOKQsw,spotify:track:4xJWfVNC52PSK5ObyOKQsw,https://api.spotify.com/v1/tracks/4xJWfVNC52PSK5ObyOKQsw,https://api.spotify.com/v1/audio-analysis/4xJWfVNC52PSK5ObyOKQsw,270000,4,You and I,PVRIS
0.635,0.647,7,-7.055,0,0.0235,0.000256,0.00132,0.358,0.464,94.196,audio_features,6hvwc95jXLw5z2kT73y6I5,spotify:track:6hvwc95jXLw5z2kT73y6I5,https://api.spotify.com/v1/tracks/6hvwc95jXLw5z2kT73y6I5,https://api.spotify.com/v1/audio-analysis/6hvwc95jXLw5z2kT73y6I5,285107,4,#1 Crush,Garbage
0.708,0.497,0,-10.337,1,0.0527,0.189,0.0116,0.0723,0.919,132.997,audio_features,2bD9x9kN4wYyVoyckeqlLk,spotify:track:2bD9x9kN4wYyVoyckeqlLk,https://api.spotify.com/v1/tracks/2bD9x9kN4wYyVoyckeqlLk,https://api.spotify.com/v1/audio-analysis/2bD9x9kN4wYyVoyckeqlLk,223827,4,Move Over,Janis Joplin
0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,audio_features,4do0Z0rHdFUV3RSMxMQsdq,spotify:track:4do0Z0rHdFUV3RSMxMQsdq,https://api.spotify.com/v1/tracks/4do0Z0rHdFUV3RSMxMQsdq,https://api.spotify.com/v1/audio-analysis/4do0Z0rHdFUV3RSMxMQsdq,197493,4,Crimson and Clover,Joan Jett & The Blackhearts
0.404,0.917,0,-3.086,1,0.0972,0.0045,4.91e-05,0.437,0.352,85.173,audio_features,0aDmudjjboRLuCaf93k2JJ,spotify:track:0aDmudjjboRLuCaf93k2JJ,https://api.spotify.com/v1/tracks/0aDmudjjboRLuCaf93k2JJ,https://api.spotify.com/v1/audio-analysis/0aDmudjjboRLuCaf93k2JJ,261267,4,Weatherman,Dead Sara
0.323,0.885,1,-5.828,1,0.0573,0.0001,0.0,0.0747,0.456,173.157,audio_features,44HBswFhaYMxqeeGr5kp9V,spotify:track:44HBswFhaYMxqeeGr5kp9V,https://api.spotify.com/v1/tracks/44HBswFhaYMxqeeGr5kp9V,https://api.spotify.com/v1/audio-analysis/44HBswFhaYMxqeeGr5kp9V,221600,4,Wednesday Night Melody,Bleached
0.676,0.746,1,-5.856,1,0.062,0.0128,0.00119,0.098,0.492,127.96,audio_features,78ZdkvFY2GY0VXIkBcYDkY,spotify:track:78ZdkvFY2GY0VXIkBcYDkY,https://api.spotify.com/v1/tracks/78ZdkvFY2GY0VXIkBcYDkY,https://api.spotify.com/v1/audio-analysis/78ZdkvFY2GY0VXIkBcYDkY,245000,4,Future Starts Slow,The Kills
0.682,0.629,6,-3.328,0,0.042,0.0147,0.000418,0.0918,0.603,109.035,audio_features,02bT4Tb5OOTiZ3t7NDru0D,spotify:track:02bT4Tb5OOTiZ3t7NDru0D,https://api.spotify.com/v1/tracks/02bT4Tb5OOTiZ3t7NDru0D,https://api.spotify.com/v1/audio-analysis/02bT4Tb5OOTiZ3t7NDru0D,179973,4,Give It Up,The Beaches
0.592,0.455,0,-13.346,1,0.0247,0.0461,1.31e-06,0.196,0.636,105.222,audio_features,5vuWELDzHEtD5K7yADIBpz,spotify:track:5vuWELDzHEtD5K7yADIBpz,https://api.spotify.com/v1/tracks/5vuWELDzHEtD5K7yADIBpz,https://api.spotify.com/v1/audio-analysis/5vuWELDzHEtD5K7yADIBpz,260600,4,Voices Carry,'Til Tuesday
0.619,0.677,11,-11.728,0,0.0746,0.624,6.46e-05,0.0589,0.571,177.873,audio_features,6hHUiDe461VUoTHnsplRYs,spotify:track:6hHUiDe461VUoTHnsplRYs,https://api.spotify.com/v1/tracks/6hHUiDe461VUoTHnsplRYs,https://api.spotify.com/v1/audio-analysis/6hHUiDe461VUoTHnsplRYs,296360,4,What I Am,Edie Brickell & New Bohemians
0.527,0.716,5,-6.029,0,0.0616,0.0698,8.71e-05,0.0737,0.331,99.426,audio_features,2qTy3hGSbxoSenKmlKGHFw,spotify:track:2qTy3hGSbxoSenKmlKGHFw,https://api.spotify.com/v1/tracks/2qTy3hGSbxoSenKmlKGHFw,https://api.spotify.com/v1/audio-analysis/2qTy3hGSbxoSenKmlKGHFw,281347,4,Los Ageless,St. Vincent
0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,audio_features,1z4xjDLLWJgG48Bn8OCxZv,spotify:track:1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/tracks/1z4xjDLLWJgG48Bn8OCxZv,https://api.spotify.com/v1/audio-analysis/1z4xjDLLWJgG48Bn8OCxZv,285920,4,Help I'm Alive,Metric
0.474,0.807,2,-3.635,1,0.035,0.000938,0.0121,0.154,0.302,138.913,audio_features,4yY8JqTOQyi7K4O1QcQtBG,spotify:track:4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/tracks/4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/audio-analysis/4yY8JqTOQyi7K4O1QcQtBG,284640,4,Portions for Foxes,Rilo Kiley
0.737,0.657,4,-10.962,0,0.0284,0.0863,0.0339,0.0953,0.76,131.022,audio_features,6YtkOhiHmf46w1noltVnF2,spotify:track:6YtkOhiHmf46w1noltVnF2,https://api.spotify.com/v1/tracks/6YtkOhiHmf46w1noltVnF2,https://api.spotify.com/v1/audio-analysis/6YtkOhiHmf46w1noltVnF2,280693,4,Naked Eye,Luscious Jackson
0.479,0.884,9,-4.762,1,0.0483,0.0338,0.0,0.0802,0.452,146.922,audio_features,7k9iVpyeR5ybSPSkvmAP6K,spotify:track:7k9iVpyeR5ybSPSkvmAP6K,https://api.spotify.com/v1/tracks/7k9iVpyeR5ybSPSkvmAP6K,https://api.spotify.com/v1/audio-analysis/7k9iVpyeR5ybSPSkvmAP6K,198467,4,All Around Me,Flyleaf
0.723,0.656,4,-3.828,0,0.0385,0.028,0.000708,0.709,0.414,119.019,audio_features,7cGr5XY2pfj9b4UngCktG0,spotify:track:7cGr5XY2pfj9b4UngCktG0,https://api.spotify.com/v1/tracks/7cGr5XY2pfj9b4UngCktG0,https://api.spotify.com/v1/audio-analysis/7cGr5XY2pfj9b4UngCktG0,182680,4,Black Sheep,Gin Wigmore
0.499,0.523,5,-7.845,1,0.0574,0.268,0.000173,0.248,0.41,190.96,audio_features,2gpEHrWOXBpeAIGORiBWw5,spotify:track:2gpEHrWOXBpeAIGORiBWw5,https://api.spotify.com/v1/tracks/2gpEHrWOXBpeAIGORiBWw5,https://api.spotify.com/v1/audio-analysis/2gpEHrWOXBpeAIGORiBWw5,226973,3,Banshee,Kendra Morris
0.367,0.885,4,-5.201,1,0.0808,0.00274,1.05e-05,0.106,0.593,168.731,audio_features,7KJIL45j1D1aKhartXceUW,spotify:track:7KJIL45j1D1aKhartXceUW,https://api.spotify.com/v1/tracks/7KJIL45j1D1aKhartXceUW,https://api.spotify.com/v1/audio-analysis/7KJIL45j1D1aKhartXceUW,184024,4,Power Lines,Tigress
0.445,0.882,4,-4.979,1,0.109,0.0258,0.000808,0.0824,0.573,144.28,audio_features,0W8oh1Zst7Y1GczYEDOIuS,spotify:track:0W8oh1Zst7Y1GczYEDOIuS,https://api.spotify.com/v1/tracks/0W8oh1Zst7Y1GczYEDOIuS,https://api.spotify.com/v1/audio-analysis/0W8oh1Zst7Y1GczYEDOIuS,247960,4,Oh Lord,In This Moment
0.559,0.876,0,-3.033,1,0.043,4.61e-05,1.85e-06,0.0741,0.585,111.115,audio_features,5IwbNovLgluEiRkg6QRZt4,spotify:track:5IwbNovLgluEiRkg6QRZt4,https://api.spotify.com/v1/tracks/5IwbNovLgluEiRkg6QRZt4,https://api.spotify.com/v1/audio-analysis/5IwbNovLgluEiRkg6QRZt4,212433,4,Skeletons,New Years Day
0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,audio_features,797qMUoU74C6xc45n2vAMK,spotify:track:797qMUoU74C6xc45n2vAMK,https://api.spotify.com/v1/tracks/797qMUoU74C6xc45n2vAMK,https://api.spotify.com/v1/audio-analysis/797qMUoU74C6xc45n2vAMK,184027,4,Alligator,Of Monsters and Men
0.537,0.904,11,-7.417,1,0.0481,0.166,3.8e-05,0.0782,0.369,128.621,audio_features,2Ef92XBBEGsnP35iTX2E0Z,spotify:track:2Ef92XBBEGsnP35iTX2E0Z,https://api.spotify.com/v1/tracks/2Ef92XBBEGsnP35iTX2E0Z,https://api.spotify.com/v1/audio-analysis/2Ef92XBBEGsnP35iTX2E0Z,153720,4,Cherry Bomb,Joan Jett & The Blackhearts
0.59,0.931,2,-4.841,0,0.0561,0.021,0.0,0.122,0.662,101.546,audio_features,5CaLWvy4YzGt2ql0RyiS9R,spotify:track:5CaLWvy4YzGt2ql0RyiS9R,https://api.spotify.com/v1/tracks/5CaLWvy4YzGt2ql0RyiS9R,https://api.spotify.com/v1/audio-analysis/5CaLWvy4YzGt2ql0RyiS9R,324760,4,Like The Way I Do,Melissa Etheridge
0.496,0.731,4,-6.459,0,0.0476,0.0504,9.31e-05,0.304,0.0537,119.951,audio_features,7FvMN8J1baDktvZdfJFFRc,spotify:track:7FvMN8J1baDktvZdfJFFRc,https://api.spotify.com/v1/tracks/7FvMN8J1baDktvZdfJFFRc,https://api.spotify.com/v1/audio-analysis/7FvMN8J1baDktvZdfJFFRc,257040,4,Daughters,Lissie
0.602,0.676,9,-4.423,1,0.0922,0.00414,0.0,0.186,0.391,167.916,audio_features,6QKtCL5SUseSpvEMJpJPOa,spotify:track:6QKtCL5SUseSpvEMJpJPOa,https://api.spotify.com/v1/tracks/6QKtCL5SUseSpvEMJpJPOa,https://api.spotify.com/v1/audio-analysis/6QKtCL5SUseSpvEMJpJPOa,214186,4,California Friends,The Regrettes
0.353,0.113,8,-18.752,1,0.0399,0.888,4.77e-05,0.121,0.169,128.304,audio_features,4F6ihtOUcj1uLWdSkc1RzG,spotify:track:4F6ihtOUcj1uLWdSkc1RzG,https://api.spotify.com/v1/tracks/4F6ihtOUcj1uLWdSkc1RzG,https://api.spotify.com/v1/audio-analysis/4F6ihtOUcj1uLWdSkc1RzG,214000,4,This Woman's Work,Kate Bush
0.694,0.435,11,-7.426,1,0.0389,0.562,0.000494,0.285,0.599,89.8,audio_features,1p2HobTuJiU60vLMA0wDH5,spotify:track:1p2HobTuJiU60vLMA0wDH5,https://api.spotify.com/v1/tracks/1p2HobTuJiU60vLMA0wDH5,https://api.spotify.com/v1/audio-analysis/1p2HobTuJiU60vLMA0wDH5,163453,4,Overlord,Dirty Projectors
0.8,0.507,2,-5.5,1,0.0778,0.276,0.013,0.234,0.824,103.973,audio_features,65tjr5cWJmsA8KHVvuC7b2,spotify:track:65tjr5cWJmsA8KHVvuC7b2,https://api.spotify.com/v1/tracks/65tjr5cWJmsA8KHVvuC7b2,https://api.spotify.com/v1/audio-analysis/65tjr5cWJmsA8KHVvuC7b2,227827,4,Break-Thru,Dirty Projectors
