artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Kota the Friend,4UZ946wdMb9zmtdtrRz6rg,Nola (feat. Khary & Hello Oshay),0.355,0.8270000000000001,317369,0.6,0.0,7,0.0943,-8.352,0,0.238,118.015,4,0.784,56
As We Are,5SJcufPi6gnf2kYebKFATl,No Turning Back - Radio Mix,7.659999999999999e-05,0.332,184842,0.792,0.0269,1,0.324,-5.049,1,0.046,177.891,4,0.483,1
Alestorm,23H8h4ZQwqOL7LSlydekdW,Of Treasure,0.00151,0.539,178413,0.95,3.14e-06,4,0.2289999999999999,-5.225,0,0.1159999999999999,96.594,4,0.622,28
Wolfgang Amadeus Mozart,6F9H7lRnPU2LCdMKXIvvAV,"Grabmusik, K. 42/35a (Original 1767 Version): No. 6, ""Jesu, was hab' ich getan?"" (Duet)",0.96,0.337,283827,0.1169999999999999,0.00455,3,0.106,-19.27,1,0.0654,112.65,3,0.0589,4
Audio Push,1SUXBPod4iMSSDsbu8REVv,Spill Drinks,0.873,0.593,170667,0.6809999999999999,2.2e-06,1,0.177,-5.441,1,0.0984,134.815,4,0.2269999999999999,10
Smokepurpp,6iL9EPqcTA4Y1WfIQJUzhJ,Geek A Lot,0.0181,0.885,107983,0.5820000000000001,0.0,0,0.17,-5.476,0,0.0453,125.047,4,0.465,50
La Santa Grifa,26pT10rsKiNgx2ZScDeD19,Los Grifos De La Santa,0.0173,0.542,265430,0.797,0.0,5,0.0983,-3.003,0,0.376,82.105,4,0.703,33
Screaming Females,6CzeEUCpSMofLZi1gSTIeM,Soft Domination,0.0015,0.614,169453,0.8590000000000001,0.0597,9,0.0399,-4.654,0,0.0672,132.58,4,0.7879999999999999,29
Jaydan,7FbLnlJgi3PKzWLaBfRHho,Ya No Estoy Perdido,0.352,0.6579999999999999,224866,0.778,0.0,9,0.317,-5.784,1,0.138,183.992,4,0.68,32
Los Muecas,5u8z0LrJU9tkvzQEfTl2r7,Sabor Amargo,0.301,0.63,168293,0.7909999999999999,0.0,4,0.119,-2.316,1,0.0285,102.452,4,0.703,28
Alice Cooper,4HJGqQu0FSFdpqpHiNF7mP,Lost in America,0.0154,0.547,233693,0.94,0.000288,2,0.14,-7.751,1,0.0833,137.422,4,0.461,23
Twenty One Pilots,5INKIG4QNuD4xq7qZcfPzp,Bandito,0.256,0.6609999999999999,330987,0.52,0.0246,11,0.105,-8.367,0,0.0279999999999999,127.089,4,0.427,73
Mitchy Slick,6RWZLbAVDSruhZ1nahwBkd,"Burn Trees, Get Money (feat. King Triv)",0.15,0.7020000000000001,143725,0.7929999999999999,0.0,0,0.196,-6.388999999999999,1,0.27,98.036,4,0.8009999999999999,10
Crook,2sCkIJ3mxCCnoHRiM06bDW,Easter Morning,0.475,0.642,189000,0.541,0.0687,4,0.492,-8.432,1,0.0261,92.998,4,0.365,7
Ivar Bjørnson & Einar Selvik,4y2jBTrqU4djuaRYGLMAov,Hugsjá,0.46,0.467,275373,0.4629999999999999,0.179,9,0.1119999999999999,-9.297,0,0.0305,120.078,4,0.191,12
Turnstile,2ZyZCVw36tZ1yPxcuqQqsI,Time + Space,0.000625,0.408,100840,0.984,0.321,1,0.391,-4.177,1,0.06,151.966,4,0.486,40
Ivan Dorn,2kgpDGlNnWejZMy9GF0Af5,Afrika,8.159999999999999e-05,0.632,318270,0.936,0.275,2,0.177,-5.797999999999999,1,0.037,128.01,4,0.347,27
Mija,1EShpBuqfMxDKSUv7RCW5r,Falling ApART (again),0.178,0.284,187211,0.767,0.0834,11,0.124,-8.3,1,0.05,111.966,4,0.0372,20
Kristy Chmura,1fLryp4M7eD5GV06GgrhCB,Nothing's Right,0.767,0.633,208960,0.455,0.00116,0,0.163,-10.229,1,0.0322,123.888,4,0.1689999999999999,0
K CAMP,37IdGNwCGKa4aUFjM34Jfu,Wifi,0.2269999999999999,0.792,186747,0.397,0.00473,1,0.102,-10.402,1,0.0909,77.061,4,0.139,44
S.dot,3MoCQ2amICjUdFxzDyHe5T,Respek,0.0066,0.679,205558,0.43,0.0,8,0.407,-14.937,1,0.1639999999999999,75.064,4,0.238,24
Kate Linn,1mAUF7W9YkFUZec9cMJG5Z,Your Love - Anthony Keyrouz Remix,0.0059,0.7390000000000001,196016,0.539,0.0303,11,0.235,-10.315,0,0.0617,119.971,3,0.546,39
Eliezer el Levita,3bGqy28xxeshMT7UFSe8ow,Nadie Es Como Tu,0.242,0.679,205741,0.743,0.0,9,0.21,-5.162999999999999,0,0.159,100.943,4,0.578,25
Ranjit Manka,2bZQX1MYhma3IlJfk52IdI,Black,0.597,0.768,272695,0.956,7.11e-06,0,0.308,-2.286,1,0.187,173.99900000000002,4,0.967,1
JOWST,6jVE586f2rJvsQfYDW8xkT,Burning Bridges,0.228,0.48,219837,0.599,0.0,10,0.36,-8.04,0,0.243,159.713,4,0.626,7
Kodak Black,7nx814gyT8DsdZpOsOR35q,Corrupted,0.396,0.88,161992,0.42,0.0,2,0.165,-7.909,1,0.276,108.784,4,0.3,47
Jonezen,6FMGOMQpc5ypCUTt7rrkok,Tell Me Lies,0.12,0.6729999999999999,229773,0.583,3.11e-06,2,0.103,-5.946000000000001,1,0.032,88.00299999999999,4,0.395,14
Mondo Grosso,0nVkvx0uWWRUw5fhmxrR39,KEMURI - Vocal:ACO,0.1639999999999999,0.863,213342,0.488,0.0142,6,0.136,-8.686,0,0.0699,99.002,4,0.409,32
Rogue Wave,658hcxjD4yv4GePjcQYqbS,Blonde on Blonde,0.278,0.619,233568,0.568,0.24,0,0.283,-9.268,1,0.0266,122.563,4,0.49,34
Runaway Brother,26L3tRiPG1GXRdZHRra6up,Apply Care Directly,0.0222,0.346,195682,0.779,2.8300000000000003e-05,9,0.815,-6.867999999999999,1,0.054,142.97799999999998,4,0.341,6
Soulja Boy,3LxfIX7RCp2iVmR564jKSp,Go Crazy,0.0485,0.634,122488,0.524,0.0,8,0.173,-7.297000000000001,0,0.298,149.719,4,0.525,13
SKYGGE,0LpKmaAhOy0PIZzawM560B,One Note Samba,0.00993,0.812,186747,0.5,0.000177,6,0.152,-6.28,1,0.0496,119.971,4,0.461,17
Bleos,2LLNwFzCnZZi2jlAxbuwfg,Montana,0.381,0.486,241998,0.917,0.0,7,0.2769999999999999,-1.944,0,0.144,118.623,4,0.88,0
Wiz Khalifa,3Ulh8AlXmYztutPMN59e0s,Rolling Papers 2,0.0343,0.706,262176,0.716,1.97e-06,8,0.143,-5.501,1,0.131,171.93200000000002,4,0.214,58
Anthony Santos,4ZPnWS66PCSgJqHiT3sOlm,Anoche Soñé Con Ella,0.34,0.68,270902,0.451,2.08e-05,11,0.102,-11.678,0,0.0539,140.076,4,0.964,3
CryJaxx,6EkVEf20tEz7WQyiSfSH4r,Rise Above,0.0621,0.4679999999999999,212585,0.8220000000000001,0.00948,5,0.111,-5.593999999999999,0,0.302,139.89600000000002,4,0.172,32
The Deep Dark Woods,6qf8JuWs4iVtmuomDZsxJn,Babes in the Woods,0.978,0.47,156982,0.15,1.02e-05,2,0.317,-11.326,1,0.0441,92.658,3,0.198,0
R.E.M.,0FNSmhP6sHL5Zj8w21557H,"Drive - Live From The National Bowl, Milton Keynes / 1995",0.0548,0.2,231640,0.723,0.1889999999999999,0,0.969,-10.705,1,0.0759,178.678,4,0.444,25
Logan Hugueny-Clark,2OMCkdIZoUfOplZlJjLs4l,Hello Neighbor: The Musical,0.00707,0.789,147175,0.589,0.000144,1,0.305,-7.822,1,0.0732,137.995,4,0.547,21
Beak>,4q041wzniws8Oy74abrPjA,Thereʼs No One,0.514,0.364,357350,0.539,0.0,10,0.0954,-10.945,1,0.1159999999999999,87.00200000000001,4,0.152,16
CHVSE,59Rqf8lYPZRZsJYKeRVJGp,Anxiety,0.261,0.674,149864,0.677,0.0,0,0.0687,-11.613,0,0.482,87.964,4,0.779,23
Mickey Avalon,6EF9UrLfZcdKYub4gfFJ1u,The Spider and the Fly,0.635,0.627,205308,0.402,0.0,9,0.3379999999999999,-9.166,1,0.94,78.107,3,0.603,7
Lil Yachty,6M1qLtDxfOeBSbM5HnIo54,OOPS,0.046,0.944,155131,0.425,0.0,1,0.11,-7.146,1,0.326,129.999,4,0.124,55
Chandan Meghani,5ztrlDYTz17kJY7RNL4jHp,Pyar Kiya Hai Pyar Karenge,0.17,0.7509999999999999,240396,0.853,8.58e-05,3,0.364,-5.171,0,0.103,115.052,4,0.963,0
Maître Gims,0oOkxBigu2G7c0tMhikQ49,Anakin,0.0238,0.902,205907,0.68,1.21e-05,10,0.0824,-5.529,0,0.132,145.062,4,0.401,29
Snak The Ripper,2Hh0gFapbgcOXY31FsDKrf,I'm Good,0.204,0.586,208123,0.604,0.000227,9,0.1159999999999999,-9.198,0,0.327,119.854,4,0.19,34
Rafa Pabön,0R2GMF2DnTO1xHU19WEdaR,Traqueteo,0.5720000000000001,0.8270000000000001,212318,0.746,0.0,10,0.1369999999999999,-10.115,0,0.357,109.997,4,0.841,17
Olivia O'Brien,0Y1jJRIt8VPyKrXujT8Tc7,UDK,0.208,0.77,188986,0.792,0.0005009999999999,1,0.377,-7.755,0,0.248,123.972,4,0.47,56
Avatar,6fG8IvUDKVa4oTeqhxsuC2,Legend of the King,0.0005059999999999,0.478,497797,0.968,0.0558,9,0.313,-6.482,0,0.0752,128.032,4,0.1119999999999999,35
Armin van Buuren,145JfElUQYGN5XCWDUetLW,"A State Of Trance (ASOT 852) - Coming Up, Pt. 1",0.0454,0.451,45062,0.575,0.0,2,0.377,-11.118,1,0.131,130.468,3,0.75,9
Anuradha Bhat,58xmJPbFKliTW7eLwFZGEL,Khali Kanninali,0.763,0.5429999999999999,201018,0.37,3.17e-06,7,0.537,-9.119,0,0.0295,119.651,3,0.196,0
Armin van Buuren,5a2TuGiWm27kRcfg9rxn2d,Therapy - Sebastian Davidson Remix,0.0186,0.7040000000000001,204522,0.634,0.000113,0,0.0804,-8.913,1,0.0462,115.019,4,0.527,31
T-Rock,4UM2DdrZNGuEYgbq4EPBb7,Handle Mine,0.171,0.7340000000000001,221425,0.7929999999999999,0.0,9,0.107,-6.589,1,0.157,109.931,4,0.304,19
Carrot Bois,3OOIJkLi7WqS3mwX1wEHrL,100k Army,0.546,0.474,119043,0.695,0.0,0,0.256,-9.424,1,0.419,160.231,4,0.534,0
Armin van Buuren,5SUQlqK4aGFIHRwBu5J3um,"A State Of Trance (ASOT 902) - Interview with Fatum, Pt. 3",0.4039999999999999,0.6809999999999999,33060,0.606,0.0,1,0.23,-10.483,0,0.4529999999999999,114.561,3,0.953,28
Armin van Buuren,63tN732JZan4DH96NjESNd,"A State Of Trance (ASOT 891) - Interview with ReOrder, Pt. 1",0.102,0.591,38350,0.7979999999999999,0.0,4,0.391,-6.598,0,0.321,139.336,5,0.601,11
Lissie,2J3nBP2Ywt26nz8biPRSki,Castles,0.193,0.5920000000000001,216001,0.586,8e-06,4,0.115,-4.34,1,0.0298,121.95,4,0.286,30
Peyton,6se2y3vv2LGN79m3aaToJI,Keep On Rising,0.417,0.4029999999999999,125538,0.222,0.0,6,0.0971,-7.978,1,0.0341,78.936,3,0.125,9
Kiana Ledé,2GPnOpA7wBzk0gdZ4MWrwZ,Show Love,0.281,0.725,178107,0.469,0.0,2,0.122,-8.066,0,0.357,167.03599999999997,4,0.47,60
Patrick Droney,5rqt6cZ88VtFHq0bJBMHGl,Brooklyn,0.612,0.63,227293,0.589,0.00944,11,0.629,-9.027,1,0.0322,100.01,4,0.529,49
Johann Sebastian Bach,3C18JjR9FvfPY4hxu3kBeY,"Danket dem Herrn, denn er ist sehr freundlich, BWV 286",0.98,0.2339999999999999,23840,0.0944,0.0,9,0.324,-22.681,0,0.0394,89.185,4,0.317,0
Jocelyn Alice,5sfgYbcGffdvaL1dwdKjB2,I Know - Rain or Shine Remix,0.452,0.7290000000000001,202222,0.7070000000000001,0.0,2,0.0819,-4.38,1,0.046,107.974,4,0.39,15
George Frideric Handel,3Rs60FWfdmRDTaJv2VOxYt,"Theodora, HWV 68, Act II: No. 45, Defend Her Heaven! (Live)",0.935,0.238,356080,0.0955,0.00301,3,0.696,-22.86,0,0.059,71.028,3,0.0388,1
Blake Shelton,2d94Il3qGrgAsv2m81S5u1,Every Which Way but Loose - Friends and Heroes Session,0.215,0.581,208440,0.539,1.63e-06,7,0.136,-6.226,1,0.0303,125.886,4,0.35,45
Rick Ross,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit,0.0404,0.774,267532,0.8370000000000001,0.0,6,0.304,-2.066,0,0.213,97.043,4,0.457,57
Silk City,4HM8F6oAbOmO9ttPnvtB1k,Electricity - Ten Ven Remix,0.00256,0.622,262413,0.815,0.0244,4,0.0884,-6.547000000000001,0,0.0416,118.04,4,0.645,48
Berler,0ffFdUsAkbdtglm55HsSPS,Feeling This Way,0.0012,0.607,173028,0.506,1.25e-05,5,0.0991,-7.167999999999999,1,0.0521,141.909,4,0.124,11
Madison Rose,0ifeeHNHoS7nAYUUcxmXB3,DIAMONDS,0.0337,0.618,214964,0.638,6.28e-05,9,0.108,-6.351,0,0.243,175.08900000000003,4,0.1989999999999999,28
Awon,1aI71C2hn6RGLhNPpD2Gew,The Rain,0.882,0.6890000000000001,163636,0.376,4.66e-05,5,0.122,-10.819,0,0.357,87.979,4,0.62,33
Desired,0VqRfTR1NUPAFbikGN08N8,Magic,0.0669,0.614,190476,0.984,0.0,6,0.359,-4.131,1,0.427,125.88,4,0.214,26
Karan Aujla,1A0ibpigeaKRQYE3NXZKbR,6 Bandeh,0.0551,0.57,209655,0.836,0.0,11,0.182,-4.345,1,0.222,173.843,4,0.802,19
Triple Ess,3xrNwDyyclNgryCK2YrQHS,Live Wi Life,0.067,0.504,210163,0.7759999999999999,0.0,11,0.114,-4.659,1,0.362,128.207,5,0.616,34
Abhijeet Mukherjee,4eQJOprKRASTMJojPfhyLf,Jai Hindustani,0.213,0.3329999999999999,279081,0.7190000000000001,0.0,2,0.27,-3.175,1,0.0473,99.707,4,0.237,0
Arvind Akela,2FDM9BGiHiNnkMhmmSrpTb,Khake Khaini Bechaini,0.074,0.645,207960,0.956,0.0,9,0.381,-2.866,1,0.346,143.016,4,0.5760000000000001,0
Justin Stone,0ETHYd7xIsXOeSroAIFfBl,Dead Inside,0.00985,0.542,185255,0.47,0.0,1,0.122,-9.271,1,0.3289999999999999,137.007,4,0.368,22
August Burns Red,2XcMz31WYXghaL1w03OrHH,The Blinding Light - Remixed,1.83e-05,0.345,328577,0.995,0.104,7,0.0933,-3.787,1,0.268,104.141,3,0.0394,34
William Barry,0BCOJ4ZLbOyy95cpexFLDl,Yes to You,0.249,0.4629999999999999,227442,0.551,0.0,0,0.111,-7.588999999999999,1,0.0274,171.865,4,0.195,3
Black Box,5WJnX2Rt8QjHqdVzUJ2ZaF,I Don' t Know Anybody Else - Steve Hurley' s Revamp,0.0194,0.716,325189,0.911,0.156,9,0.259,-4.742,0,0.0451,120.285,4,0.544,17
OHNO,2NiH4d1dhKY2iJmPlrP7rE,Focused,0.1369999999999999,0.72,146750,0.635,0.0004379999999999,0,0.1119999999999999,-6.211,1,0.05,156.931,4,0.364,22
FG Famous,4JqUhBZFTD8OM9nhy3zGa5,Gangsta Bitch,0.238,0.742,205897,0.684,0.0,8,0.115,-8.698,1,0.344,167.92700000000002,5,0.639,18
Mike Posner,0e7gVcmmWH6jjndHC64BDy,UberX Driver,0.851,0.536,59533,0.2269999999999999,0.0,10,0.209,-16.843,1,0.262,106.976,4,0.9,21
Corridos Perrones,1c7Py8N3unMpgddg23OV2t,Chuy y Mauricio,0.298,0.746,195747,0.581,0.0,7,0.0266,-9.894,1,0.2289999999999999,95.652,3,0.877,9
MAX,2W5WCpIzIQ2kNzBlUMJGZm,The Other Side (with MAX & Ty Dolla $ign),0.0203,0.687,210160,0.792,0.0,2,0.0717,-5.622000000000001,1,0.228,154.083,4,0.774,63
J Crvze,4qxEuOq92IZwiF95WzKT2a,Flex,0.264,0.863,192914,0.519,3.89e-06,0,0.095,-7.087000000000001,1,0.26,132.04,4,0.407,0
6ix9ine,2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),0.088,0.931,179405,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,48
Kenny Chesney,0DqVcM4kkBSvVr90o5c96k,Song for the Saints,0.4539999999999999,0.821,218425,0.296,5.72e-06,0,0.0906,-9.473,1,0.0419,106.047,4,0.358,55
Los Cadetes De Linares,2Re31GtHCCl47pdYxDAEx4,Flor De Capomo,0.449,0.77,183440,0.72,0.000129,5,0.0911,-5.824,1,0.0309,106.759,4,0.8959999999999999,19
Chief Keef,77HIDnlmuggHohtAPpb0Ol,Belieber,0.779,0.662,150000,0.496,0.0,5,0.195,-4.926,1,0.0371,84.945,4,0.445,55
Antonio Aguilar,7vhvz5FA3IZWmbpZWLyjFz,La cama de pierda,0.866,0.44,141853,0.645,0.00221,11,0.53,-2.503,1,0.0575,97.092,4,0.7390000000000001,19
Sean Taylor,6oJwPO4M8D4rBPPnfnekmt,Bada Boom - Tone Mix 3,0.0311,0.931,45695,0.55,3.4200000000000005e-05,7,0.168,-10.696,1,0.0944,128.034,4,0.621,16
Rauw Alejandro,4Q41paYcm3GNVETL6w6pPo,Mi Llamada,0.243,0.76,255080,0.708,0.0,6,0.737,-5.247999999999999,0,0.0942,136.951,4,0.7390000000000001,65
Jay Chou,76WthWB0v0KXUHZoAclMVV,等你下課,0.477,0.589,270000,0.465,0.0,8,0.1009999999999999,-8.416,1,0.0325,147.921,4,0.416,65
Lud Foe,4A0AwFeLRLxKPsyGGh0M7Y,Die 2 (feat. Mozzy),0.111,0.8740000000000001,203285,0.736,0.0,4,0.119,-4.038,1,0.319,99.996,4,0.3379999999999999,36
CHVRCHES,0Ni8xzB32O8MemsKcPHWBh,Graves,0.0035,0.557,283746,0.87,0.0,11,0.143,-3.682,1,0.055,142.079,4,0.3289999999999999,31
Serengeti,4IyizBOuftobhEmeTz6sfw,Right Man,0.00492,0.6679999999999999,167695,0.833,0.0313,4,0.414,-5.417999999999999,1,0.0518,149.987,4,0.968,12
Image Sounds,5uRqbCIa3cKQGA8jBGjMC4,Sunny Morning Version 2,0.00375,0.741,185127,0.642,0.1119999999999999,7,0.162,-6.917000000000001,1,0.0358,114.918,4,0.971,0
Gallina Pintadita,34DeWujheDJ0i1pONtqgrq,Cucarachita,0.514,0.8640000000000001,35500,0.665,0.000258,0,0.35,-8.564,1,0.0603,134.135,4,0.975,0
Preschool Kids,0ujpdp0cR5t9qAfsxAajSZ,You Are My Sunshine,0.845,0.638,126302,0.409,0.0,10,0.113,-5.839,1,0.0263,140.87,4,0.556,0
Eliseo Robles Y Los Barbaros Del Norte,4RZ6XxOkqSLU3WHkwtRdIS,Seis Rosas Amarillas,0.0962,0.638,171344,0.693,0.0,7,0.24,-6.662000000000001,1,0.0463,94.21,4,0.591,0
Ocean Alley,0FV9RINtUYyIsTUzmazBgR,Overgrown,0.0003819999999999,0.382,234094,0.942,3.6200000000000006e-05,9,0.237,-7.471,0,0.0665,123.112,4,0.5,47
Margo Price,5QAFIgI6Mw9O8rb4liSfn6,Most Likely You Go Your Way - Recorded at Sound Stage Nashville,0.203,0.703,216295,0.564,0.000269,9,0.1119999999999999,-7.38,0,0.0328,117.006,4,0.606,38
Johann Sebastian Bach,6DK0PEymNRJtRPfSrnv5lJ,"The Well-Tempered Clavier, Book 1: Prelude No. 10 in E Minor, BWV 855/1",0.963,0.2739999999999999,138591,0.416,0.409,3,0.094,-20.692,0,0.0315,127.402,4,0.929,25
Lorenzo De Monteclaro,4g5e0v0u61NUH4rfUp2yFg,La Cárcel de Cananea - En Vivo Desde el Palenque de Hermosillo Sonora,0.0131,0.596,247000,0.633,9.01e-06,2,0.419,-8.669,1,0.0356,90.922,3,0.642,34
Mayaeni,3xeTIOSLaGIw8XaCwNKhec,Underdog,0.8420000000000001,0.755,181875,0.3829999999999999,5.42e-05,5,0.0841,-9.186,1,0.18,97.961,4,0.7040000000000001,48
MYMP,3wIAoKwKklqjCbe4jIQpzp,Beauty and Madness,0.904,0.695,251013,0.204,0.0,10,0.108,-9.872,1,0.036,105.706,4,0.18,14
Vanilla Acoustic,5N1oWpuFeSXV991Kn2SOUZ,Lose Control,0.863,0.536,221099,0.3989999999999999,0.0,8,0.103,-6.093,1,0.0394,135.769,4,0.275,21
CHVSE,4CVfiKSM4Qq897D22D34W2,My Life,0.035,0.931,170815,0.8959999999999999,0.0,8,0.109,-10.553,0,0.181,98.001,4,0.736,38
Kevin Flum,1PLm2cPOWpdOsowJiPYEOe,Hurdle,0.0751,0.639,138581,0.716,0.0,7,0.098,-5.176,0,0.15,154.835,4,0.423,35
Joe Nichols,6V1KK3zUdfU2UN1DFwhJ7e,Sing Me Back Home,0.23,0.288,228645,0.2689999999999999,0.109,7,0.0911,-9.677,1,0.0283,77.79,4,0.0853,14
Iamjakehill,7elOV6vbPnxAFWZCPe7Hnt,Misery Ave,0.846,0.412,142875,0.495,0.0,2,0.106,-9.893,1,0.213,88.554,4,0.2269999999999999,49
Wet Star,0Avh5yRrJpJuGI4RpGAjAg,Clif,0.034,0.799,206769,0.807,0.00626,7,0.233,-4.779,1,0.2689999999999999,130.02200000000002,4,0.6990000000000001,0
Reck442,6UzAM78ZqwWUUfOjhw407j,Big Racks,0.121,0.746,173856,0.606,0.0,10,0.0603,-7.591,0,0.166,144.988,4,0.568,7
張杰,1aYhYGBs98QDZqisMs0Dvf,如歌,0.615,0.389,329245,0.407,6.18e-06,1,0.0748,-9.824,1,0.0298,151.936,4,0.428,45
Ookay,5wBExfFD7mhU7plG2oTlaj,Bad Habits,0.0589,0.7859999999999999,133908,0.84,2.3e-06,0,0.0744,-3.4730000000000003,1,0.109,94.974,4,0.924,46
Burna Boy,6FccLTPgQd0vnrFqmtbD64,Heaven's Gate (feat. Lily Allen),0.0376,0.845,202447,0.8540000000000001,1.4499999999999998e-05,4,0.3429999999999999,-5.897,0,0.196,102.012,4,0.637,45
Robbie Blue,12IvyXzSuJ0Wpqli0zVxOy,Illuminati,0.381,0.633,235049,0.885,0.0,1,0.153,-5.19,1,0.362,80.771,4,0.51,0
Belle & Sebastian,1PCORoAED9gxiVsiPvKVHM,Fickle Season,0.601,0.595,243013,0.39,0.00206,9,0.1009999999999999,-8.426,1,0.0248,102.375,4,0.4529999999999999,34
Carly Pearce,1jxrwBItDoIC0Z3hQQcKfI,Hide The Wine,0.06,0.531,209030,0.923,0.0,5,0.0748,-4.085,0,0.161,77.475,4,0.6920000000000001,14
Hash Swan,3xdHKzbs3X0tjs0CwWLKCB,Like Your High Heels,0.644,0.634,198545,0.67,0.0,6,0.125,-5.529,0,0.126,127.949,4,0.247,13
Fleetwood Mac,0zXBl25ksnfGNkS6tgsMb2,Rattlesnake Shake - Remastered,0.0154,0.583,213173,0.62,0.0108,2,0.15,-10.91,1,0.031,101.054,4,0.442,44
Mating Ritual,3G3BqzLqnDnbBNfv72b9b6,Splitting in Two,0.00514,0.534,274784,0.764,6.659999999999999e-05,0,0.0722,-5.432,1,0.0457,94.015,4,0.303,25
ideal X,1z9QP4Jxcq1YKg755EMNvf,[false alarm],0.281,0.612,197544,0.532,0.0966,4,0.1119999999999999,-10.351,0,0.03,140.005,4,0.153,0
Tyler Steel,0gn77iNwUHN2pScHbqttN8,Take You,0.121,0.507,196947,0.81,1.8e-06,8,0.0463,-6.07,1,0.038,148.011,4,0.372,16
HARDY,0YVdTI4w1BEqSjGNXcRjX1,REDNECKER,0.0506,0.5379999999999999,201832,0.7509999999999999,9.52e-05,7,0.1,-5.472,1,0.0343,143.964,4,0.51,62
Fearless Motivation,1mo1XCxntlBGL5H78MPJnw,Why Did You Give up on Your Dream (Motivational Speech),0.0709,0.496,257353,0.642,0.0,7,0.1169999999999999,-9.509,0,0.144,119.596,4,0.3389999999999999,29
Ruslan Radriges,6w6N7XQrGAVMxGT6ZoQfHC,Breaking Waves,0.0035,0.528,208221,0.8759999999999999,0.000165,11,0.471,-3.487,0,0.0631,128.065,4,0.253,30
Mortify,1mYkvFVF2iSELIuMWKesfW,Horse,0.823,0.654,158609,0.0393,0.0,0,0.1369999999999999,-27.057,1,0.0455,115.008,4,0.27,18
Sara Bareilles,4bYl4nDVE5hBwATIXMMiII,"Could We Start Again, Please?",0.885,0.392,155773,0.257,0.0,2,0.7190000000000001,-10.585,1,0.032,145.78,4,0.221,33
Brevis,2HltOxT7fNHjsxjIIlhyZp,I Can Flex,0.00187,0.598,189933,0.918,0.000197,11,0.196,-4.232,0,0.162,150.063,4,0.669,43
Two Friends,18rkFZIlEVdXIpOulP72cZ,Take It Off,0.0535,0.7290000000000001,194441,0.625,0.0,3,0.395,-6.877999999999999,1,0.115,99.991,4,0.667,56
Don Krez,76u8fZG1oGAZhxfhDsKIuH,Droppin Bodies (feat. Fat Nick),0.0494,0.8390000000000001,177778,0.456,3.81e-05,1,0.115,-10.459,1,0.0795,108.062,3,0.091,35
Jack Taylor,5wwXXmIlULVa12QM6QngkQ,Need You,0.0519,0.598,194828,0.696,0.0,0,0.0507,-8.12,1,0.0514,127.994,4,0.156,0
Ashley Monroe,5YXlI9So0D3gV5PMNM5rLd,This Heaven,0.254,0.541,233573,0.372,0.000744,5,0.1119999999999999,-9.633,1,0.0253,103.311,4,0.211,25
TJ Porter,6dX5y0Wa8W83qDBymeia8n,Tricky,0.355,0.7929999999999999,165160,0.606,0.000217,1,0.12,-7.225,0,0.264,139.994,4,0.487,55
Darkfa,24rTlcCAEEAyt6FAI6ANoe,Barbecue Nation,0.672,0.73,208000,0.48,0.4479999999999999,7,0.108,-11.418,1,0.0411,120.11,4,0.747,0
Mike Smith,4RWBQCQHMeE9JfZvW4LIdI,Keep It All to Myself - Live,0.665,0.466,166154,0.5379999999999999,0.0,1,0.8640000000000001,-8.708,1,0.0522,80.227,4,0.7390000000000001,0
Chuck Strangers,6djjUOSyqWDFm6LsejN7kg,Style Wars,0.0141,0.6,236834,0.555,1.9e-05,10,0.7040000000000001,-10.614,0,0.293,80.0,4,0.643,34
CashPot,1xTawwa3FYNlR6NvDivww4,To the Money,0.266,0.727,208431,0.373,0.0,7,0.298,-9.003,0,0.135,129.062,4,0.181,8
Sinxi,3G2bKYYPH6wcTipWiEmCi9,Easy 4 U,0.013,0.682,199272,0.708,4.84e-05,0,0.115,-4.0360000000000005,1,0.0656,140.034,4,0.659,0
Blue Wednesday,4I1R8uFMV0asYZMypdMswD,One,0.179,0.855,174694,0.472,0.0001889999999999,10,0.278,-10.534,0,0.1939999999999999,146.985,4,0.361,42
Ciro y los Persas,1GpZzGY6gCnKSKQBPnHHzD,Simple,0.205,0.733,254080,0.895,0.000298,9,0.0939,-4.922,1,0.0308,126.021,4,0.77,39
The Kooks,62S6wMayK8kyPweeQdUz4j,Picture Frame,0.0155,0.36,220086,0.6659999999999999,0.0,4,0.106,-3.935,0,0.0324,172.99200000000002,3,0.347,48
Young the Giant,2tXxLxP92HeYt4nojiDn7g,Brother's Keeper,0.0026899999999999,0.705,250493,0.816,0.00185,7,0.0969,-3.617,0,0.0488,120.019,4,0.615,50
MF Eistee,1lDuKuXkQ0ZTVXXhUXyCZB,chimney,0.586,0.872,120000,0.142,0.0752,9,0.111,-10.473,0,0.537,88.171,4,0.528,50
Bryan Lazar,3khepRYOi1Upe1Z7TAZjnF,Jumpstart - Acoustic,0.0174,0.452,232000,0.562,3.06e-06,9,0.104,-11.17,1,0.122,92.907,4,0.541,6
